"sent_pos","source"
0,"А. Беляев-Гинтовт: «Сталинская архитектура — это эманация Солнца!» Пик скандала вокруг премии Кандинского Продолжает набирать обороты скандал, вызванный вручением 10 декабря премии Кандинского художнику Беляеву-Гинтовту за работы «Родина-Дочь» и «Братья и сестры»."
1,"Это решение приняло авторитетнейшее жюри в составе Жан-Юбера Мартена (куратора следующей Московской биеннале современного искусства), Фридхельма Хютте (Deutsche Bank), Валери Хиллингс (Фонд Гуггенхайма), Александра Боровского (Русский музей), Андрея Ерофеева и Екатерины Бобринской."
2,"Скандал начался еще на вручении премии, о чем писал портал Оpenspace."
3,"Главный приз вручал Борис Гройс, который сразу же тонко педалировал политическую составляющую этого события."
4,"По его словам, «в шорт-листе оказались три художника с ясными политическими позициями, поэтому, кого бы ни выбрало жюри, это не только эстетический, но и политический выбор»."
5,"Услышав фамилию победителя, номинант прошлого года Анатолий Осмоловский стал выкрикивать: «Позор!»."
6,"Затем последовало открытое письмо движения «Вперед» и группы «Что Делать?»."
7,"Вот что художники пишут об Алексее Беляеве-Гинтовте: «С середины 90-х, находясь под влиянием доктрин протофашистского идеолога Дугина, он эпатирует «либеральную интеллигенцию» своим ультраправым пропагандистским декором, а в последние годы является стилистом Евразийского союза молодежи — крупной вождистской секты, выполняющей альтернативный подряд на эстетическое и идеологическое оформление имперских претензий российской власти."
8,"...Это — хорошо знакомое по трагической истории XX века фашиствующее эстетство»."
9,"Художники считают, что члены авторитетного жюри премии «легитимируют возможность откровенно фашистских высказываний в публичном пространстве»."
10,"Причем гнев части художественного сообщества оказался направлен исключительно против члена жюри Александра Боровского, заведующего отделом новейших течений Государственного Русского музея."
11,"Скандал достиг пика, когда Анатолий Осмоловский выступил со следующим письмом: «Всем!"
12,"Надо вырабатывать общую стратегию."
13,"Стратегию травли Боровского, который вручил Беляеву премию."
14,"Именно травли."
15,"Так, чтобы он с ума сошел."
16,"Виленский прям-таки должен в Питере устроить скандал на какой-нибудь очередной помпезной презентации этого мудака."
17,"Например, можно собрать людей и всем плюнуть ему в харю публично."
18,"Здесь главное — масса."
19,"Чтобы людей было много."
20,"Одного Бренера недостаточно."
21,"Надо много харкотины — тогда это действует."
22,"И желательно не один раз, а методично хотя бы в течение полугода."
23,"Или придумайте что-нибудь другое."
24,"Только никакого искусства, перформансов."
25,"Они нейтрализуют протест."
26,"Всегда можно сказать: это художники... перформанс такой... искусство, понимаешь... С другой стороны, очевидна амальгама провокационного антиэстетизма Ерофеева и бездарного гламурного нацизма Борофского."
27,"Это две стороны одной медали."
28,"Антиэстетизм «Войны», балаганных «пиратов» «ПГ» требует компенсации в виде гламурного фашизма Беляева."
29,"Ерофеев себя окончательно дискредитировал."
30,"Он должен был выйти из жюри, а он, как я подозреваю, «обменял» Беляева на «ПГ»."
31,"Либеральная проститутка."
32,"Борьба на два фронта — вот повестка дня для истинно прогрессивных художников."
33,"Против гламурного фашизма и дурного антиэстетизма»."
34,"В целом можно сказать, что Осмоловский не одинок в своем возмущении."
35,"Значительная часть арт-сообщества пребывает в состоянии шока."
36,"Даже радикально осторожный Иосиф Бакштейн, говоря о Беляеве-Гинтовте, заявил, что «решение жюри может быть истолковано как солидарность с его позициями»."
37,"А весьма умеренный арт-критик Андрей Ковалев заметил, что включение художника Беляева-Гинтовта в шорт-лист премии Кандинского выражает «стремительную фашизацию правящего класса»."
38,"В поддержку Осмоловского выступил еще одни мэтр российского арта — Богдан Мамонов."
39,"Он заявил, что «тысячу раз прав Осмоловский, когда говорит, что деятельность Ерофеева, «Войны», «ПГ» — это та же медаль, что и Беляев, только перевернутая наоборот»."
40,"Затем последовало заявление Гора Чахала, который бросил упрек в фашизме уже в лицо Осмоловскому: «Чем националист Гинтовт хуже коммуниста Осмоловского?"
41,"Или марксиста Гутова, например?"
42,"...Фашизм — он и есть фашизм."
43,"Красный, коричневый или красно-коричневый."
44,"...Цирк: фашист Осмоловский кричит фашисту Гинтовту «Позор!»."
45,"Арт-сообщество, видимо, не случайно считает работы Алексея Беляева-Гинтовта «ангажированным ультраправым искусством»."
46,"Художники справедливо отмечают, что названия работ последней серии Алексея Беляева-Гинтовта, безусловно, говорящие: «Правый марш», «Наш сапог свят!», «Слава русскому оружию!», «Абсолютная родина», «Какой урон ты нанес врагу?!»."
47,"Напомним, что Евразийский союз молодежи позиционирует себя как «новых опричников», пропагандирует «этику опричнины», превозносит Ивана Грозного и Иосифа Сталина и заявляет, что «родина Русь превыше всего»."
48,"ЕСМ близки культ насилия, милитаризм и неосталинизм."
49,"Так что ЕСМ, идеологом которого является Александр Дугин, а главным художником-стилистом — Алексей Беляев-Гинтовт, в либеральной прессе не случайно именуют «партией красного ренессанса»."
50,"Лидер организации П. Зарифуллин в своей книге «Энтузиазм» позитивно оценивает наследие большевизма, характеризует Сталина как «евразийского Прометея», «нового русского царя» и «титана»."
51,"Позитивно характеризуются здесь Иван Грозный и Ежов."
52,"По мнению лидера ЕСМ, «в 37 году расстреляли тех, кого надо, — изменников Родины и врагов народа»."
53,"ЕСМ также призывает к «восстановлению Святой Руси»."
54,"Глава ЕСМ также призывает возродить в России кровную месть: «Кровная месть является базовым традиционным обрядом евразийских народов."
55,"...ЕСМ будет пестовать эти качества в сердцах своих соратников»."
56,"Глава ЕСМ также призывает «выполнять карательные функции вместо государства»."
57,"В докладе к VI Евразийскому конгрессу интеллектуальной молодежи под названием «Русская политическая теория», озвученном ЕСМ 21 ноября 2008 года, черным по белому написано: «...русскость, или народность, должна стать ядром новой политической концепции."
58,"Всё для народа, ничего вне народа, ничего против народа."
59,"...Вторым элементом должна как раз стать сама идея... Православие... более всего подходит на роль такой идеи... Следующим пунктом, логично вытекающим из двух вышеназванных, является государственная суверенность... или, говоря по-русски, самодержавие."
60,"...В самодержавии разрешается на первый взгляд соединение... тяги к анархической вольнице и любви к сильному государю»."
61,"И Алексей Беляев-Гинтовт является главным художником этой организации."
62,"Что касается его личных пристрастий в искусстве, то он, как человек, имеющий архитектурное образование, в одном из последних интервью заявил, что ему близко тоталитарное искусство: «...благороднее сталинского архитектурного проекта и представить себе ничего невозможно... Сталинская архитектура — это эманация Солнца...» Арт-сообществу показалось также знаменательным, что Алексей Беляев-Гинтовт создал художественное объединение ФСБ - Фронт Спокойного Благоденствия."
63,"На вопрос журналистки Оли Кузнецовой о значении этого названия он отметил, что в этом названии «...заключена обращенность... к образу государства как такового."
64,"Могу сказать всерьез, что впервые за всю свою сознательную жизнь я почти во всем согласен с политикой, проводимой в моей стране, и у меня нет желания сопротивляться и держать фигу в кармане."
65,"Напротив, я готов прийти на помощь госструктурам»."
66,"Между тем в шорт-лист премии Кандинского входил еще анти-коммунист и социал-демократ Борис Орлов и марксист Дмитрий Гутов."
67,"Так что решение жюри в любом случае иначе как политическим и не могло стать."
