"sent_pos","source"
0,"Школьница умнее Хокинга Двенадцатилетняя девочка из Англии превзошла Альберта Эйнштейна и Стивена Хокинга по уровню IQ РИА Новости Об этом сообщает The Daily Mirror."
1,"Издание отмечает, что такой результат ставит Николь в один ряд с умнейшими людьми планеты."
2,"На сегодня коэффициент интеллекта школьницы равен 162 баллам."
3,"Этот показатель на два балла выше, чем у Хокинга и Эйнштейна."
4,"Известно, что Николь Барр проживает в Эссексе."
5,"Она планирует стать педиатром."
6,"Мама школьницы рассказывает, что Николь ""очень, очень трудолюбивая."
7,"После учебы она остаётся на продленке и до сих пор не пропустила ни одного дня""."
8,"Отец девочки тоже прокомментировал ее внезапный успех: ""Это хорошо, что мы оказались в новостях, может быть, что-то изменится к лучшему."
9,"Это говорит о том, что неважно, откуда ты, любой человек может оказаться обладателем блестящего академического ума""."
10,"Издание отмечает, что средний уровень IQ взрослого человека составляет 100 баллов."
11,"При показателе выше 140 баллов человек считается гением."
