"sent_pos","source"
0,"Ольга Раева: «Ожидание казни и восхождение на эшафот…» Композитор, сочиняющая оперу в восьми снах рассказывает о работе с Владимиром Сорокиным и о том, как к ней приходят музыкальные идеи Ты им доволен ли взыскательный художник?"
1,"Какую роль в нынешней жизни выполняет современная поисковая музыка?"
2,"Как приходят идеи новых сочинений?"
3,"Должен ли композитор сам быть хорошим исполнителем, как Лист, как Шопен, как Рахманинов?"
4,"Должен ли он уметь дирижировать, как Стравинский?"
5,"Впервые сочинения Ольги Раевой («наиболее одарённого из русских композиторов молодого поколения») я услышал в МХТе на представлении «Гамлет-Машина», когда Кирилл Серебренников соединил современных композиторов с актёрами и музыкантами."
6,"Вышел странный микс из музыки, актуальной драматургии и перформанса."
7,"Важное обстоятельство, проливающее свет на интеллектуальные особенности того, что Раева делает, — музыка важна для неё как повод для сценических экспериментов (в том числе и с литературой — один из своих проектов в Германии Ольга готовит с Владимиром Сорокиным)."
8,"Важно также то, что композитор Ольга Раева училась у Эдисона Денисова."
9,"Это обстоятельство помогает настроиться на правильный лад и осознать, что поисковая музыка легко сочетается с духовными поисками самого сильного напряжения."
10,"Да, сейчас Ольга Раева пишет оперу, состоящую из сновидений."
11,"— Какое сочинение вы считаете своим первым «настоящим» и «серьёзным», «опусом номер один»?"
12,"— Вообще-то я не слишком серьёзно к себе отношусь, хотя, мне кажется, я успела написать несколько неплохих сочинений."
13,"Из них самое раннее по времени написания — «Les vitraux et les ombres» для большого (18 человек) ансамбля."
14,"Написано в 1992 году."
15,"— Вы не ответили, почему именно оно?"
16,"Как вы почувствовали, что поднялись над «уровнем моря», можно ли это чувство как-то объективизировать?"
17,"— Скорее не «поднялась над «уровнем моря», а впервые нырнула более или менее на глубину."
18,"Для меня процесс сочинения — это всегда погружение."
19,"В этом сочинении уже проступают некоторые мои черты."
20,"Потом, у него довольно удачно сложилась судьба: его много играли (у нас, в Австрии, в Швейцарии, в Голландии, в США, в Германии), и оно получило одобрение со стороны — это как раз объективизирует чувства, хотя, конечно, это не главное."
21,"(Главное — «Ты им доволен ли, взыскательный художник?» — на момент завершения этого сочинение я была им вполне довольна)."
22,"— Какие формы музыкального сочинительства вам ближе, камерные сочинения или то, что принято называть «крупной формой», почему так сложилось?"
23,"— Большинство моих идей — для различных составов ансамбля, где всех инструментов по одному (в рамках «формата», как теперь принято говорить, таких ансамблей, как Klangforum Wien, или Ensemble Modern, или нашего Московского ансамбля современной музыки, т. е. специализирующихся на исполнении музыки ХХ—ХХI века)."
24,"Есть у меня сочинения для оркестра."
25,"Есть для фортепиано (для него у меня всегда полно идей), других инструментов соло."
26,"Собираюсь писать оперу в восьми сценах-снах (она должна называться «Сны Минотавра»), каждая из которых будет в своём индивидуальном жанре."
27,"Самое короткое мое сочинение идёт меньше минуты, самое длинное — 37 минут."
28,"— Почему вам важно (или не важно) мышление циклами?"
29,"— Потому что я женщина."
30,"Шучу."
31,"Что вы имеете в виду?"
32,"Что значит «мыслить циклами»?"
33,"— Вы особенно подчеркнули, что опера, которую вы собираетесь сочинять, будет состоять из восьми сцен-снов, что формально тянет на «цикл», ведь каждый из этих снов, как мне кажется, может быть исполнен автономно."
34,"Это ощущение от цикличности ваших замыслов связано не только со списком ваших сочинений, но ещё и с тем, что первые ваши пьесы, которые я слышал вживую, принадлежали к циклу «Времена года», вот мне и подумалось, что для вас подобное структурное строение важно… — Вы совершенно правильно поняли, что опера задумана так, что каждая из восьми сцен-снов может исполняться и отдельно."
35,"Но это как раз говорит о том, что она мыслится не как цикл, а как иной тип цельно-составной вещи."
36,"Цикл всегда мыслится для исполнения целиком."
37,"Иногда, правда, и цельно-составные произведения мыслятся для исполнения только целиком."
38,"В таком случае их часто тоже называют циклами (сонатный цикл, например, или сюита), хотя, строго говоря, они никакими циклами не являются."
39,"Цикл — это то, что в фазах и по кругу."
40,"Это круг."
41,"Вот времена года — это цикл."
42,"Цикл циклов, так сказать (как Песнь песней:) ) Дмитрий, мне кажется, теперь я чувствую, что вы хотели спросить... И могу ответить так: да, метафизика цикла и вообще метафизика времени — это то, что меня всегда интересовало."
43,"И, вероятно, это находит отражение в том, что я делаю."
44,"Могу ещё добавить, что композиторы, чьё творчество оказало на меня влияние, — Штокхаузен, Фелдман, Лахенман — каждый по-своему погружены в эту метафизику."
45,"— Какую роль в современной жизни выполняет современная музыка?"
46,"Приведите пару примеров со своей колокольни: свидетельские показания, антропологический материал, философские трактаты... - Это... такой специфический продукт (для потребления:) )."
47,"— Ваш коллега Борис Филановский как-то сказал, что его может вдохновить шум улицы или работа отбойного молотка."
48,"А что вдохновляет вас?"
49,"Как к вам приходят идеи новых сочинений?"
50,"Можете привести конкретный пример?"
51,"— Натолкнуть на идею может действительно все что угодно."
52,"Тут я с Борей совершенно согласна."
53,"«Когда б вы знали, из какого сора...» :) Правда, это Борино высказывание кажется мне не совсем точным."
54,"Здесь его можно так (неправильно) понять, будто бы «сор» может служить источником вдохновения."
55,"Меж тем это не совсем так (или, лучше сказать, совсем не так)."
56,"Постараюсь внести ясность: идея вызревает внутри, подспудно складываясь (как, из чего, почему — это сложные и сложнообъяснимые процессы), а потом, часто внезапно, вдруг, нечто, что-то (это может быть и шум улицы, и работа отбойного молотка, и услышанный мимоходом разговор двух ханыг у ларька, и птичка, порхнувшая с ветки на ветку, и заголовок газетной статьи, увиденный краем глаза через плечо соседа в метро, и бегущие по лестнице дети, и ледяной узор на стекле (но для композитора, конечно, в первую очередь скорее что-то звучащее)) даёт толчок, и идея выходит на поверхность, рождается, становится осязаемой."
57,"Здесь надо ещё добавить, что то, что дало этот толчок, или, скажем, те обстоятельства, при которых идея появилась на свет, навсегда будут с ней связаны."
58,"Мы проецируем на них вдохновение."
59,"Но они не являются источником вдохновения."
60,"Они способствуют, являют собой какой-то катализатор, помогают вспомнить о чём-то, когда-то уже нами созерцаемом (или... не знаю, как сказать... в случае если речь идет о созерцании в звуках, распределённых во времени...) Откуда приходят идеи?"
61,"Я не знаю."
62,"Это таинство, доказывающее, по-моему, бытие Божие."
63,"...конкретный пример... Ну вот вам история сочинения «Жрать!» (intermezzo): (Из авторского комментария: «В пьесе «Жрать!» (Intermezzo, 2001-02) я использую текст, составленный мною по мотивам одноименного текста В. Сорокина из книги «Пир»."
64,"Правда, мой текст, будучи интегрированным в звуковую ткань и предназначенным для интерпретации наряду с нотным (инструментальным), составлен иначе: он представляет собой фрагменты речи, разговоров, распределённые между исполнителями, причем таким образом, что создается иллюзия коммуникации между ними, каковой в действительности нет (точнее, она, коммуникация, есть — на формальном- грамматическом уровне, но по смыслу она абсурдна — являет собой нонсенс)»."
65,"Это было в Кёльне, в 2001 году, осенью."
66,"Идея пришла мне в голову по дороге в супермаркет."
67,"Это был и шум улицы (проезжающие мимо машины, шорох листьев, ерошимых ветром, обрывки разговоров людей и тарахтящая асфальтодробилка — всё это причём в каком-то быстром темпе воспринималось), и ещё что-то — не знаю что, — что определило, что это сочинение будет именно трио: три тембра я явно различила — это кларнет, виолончель и фортепиано."
68,"Ещё раньше, задолго до того, ещё живя в Москве, я обратила внимание на то, что люди очень часто говорят блоками, как бы автоматически, речь большинства людей представляет собой набор клише."
69,"Это очень разочаровывало и внушало пессимистические мысли о том, что когда-нибудь вся наша жизнь станет совершенно серой и мы только и будем что менять блоки текстов, которые больше не имеют никакого смысла."
70,"Оказавшись в Германии, внутри пространства немецкой речи (которая к тому же, в отличии от русской, имеет строгие правила местанахождения частей речи в предложении), — а ведь чужой язык мы воспринимаем в первую очередь как просодию, — я ещё острее ощутила этот автоматизм: блоки зазвучали, и возникло ещё к тому же тошнотворное ощущение, что люди, обмениваясь этими текст-блоками, как бы изрыгают их, проглатывают и снова изрыгают."
71,"Бррр."
72,"Надо было как-то избавиться от этого, выдавить это из себя."
73,"Я уже начала писать сочинение, когда мне привезли из Москвы сорокинский «Пир», где я обнаружила его текст «Жрать!»."
74,"Это была удача-совпадение-везение — на ловца и зверь бежит."
75,"К тому же где-то в середине работы мне позвонили и предложили заказ для Ensemble Recherche для фестиваля Musikprotokoll, что в Граце."
76,"И состав как раз подошел."
77,":) Вот такая история."
78,"— А как вообще на вас влияет то, что вы живёте и пишете в Германии?"
79,"— Ой... сильно влияет... конечно... Я ведь вообще случайно здесь «застряла», никогда об эмиграции не помышляла."
80,"...Когда я заканчивала ассистентуру-стажировку у Денисова (а ровно через две недели после окончания экзаменов он, к несчастью, умер), обстановка в консерватории, да и вообще в Москве, была такая, что буквально в воздухе носилась идея на год-два выехать куда-нибудь (тем более что я тогда получила гран-при на конкурсе в Италии за свою дипломную работу для оркестра, появились первые заказы, в Канаду пригласили на «Форум», настрой, в общем, был — «на запад!», развеяться и поработать заодно)."
81,"А куда?"
82,"Я подала на стипендию в Берлине (я бывала в Берлине и раньше: в 1993-м Денисов взял меня с собой на мастер-класс, а в 1994-м меня сыграл там знаменитый Arditti-Quartett, — в общем, от Берлина осталось хорошее впечатление) и, получив её, поехала."
83,"Искренне думала, что через год вернусь."
84,"Но год вот как-то ... растянулся."
85,"Два года я жила в Кельне (мне там дали даже «премию Бернда—Алоиза—Циммермана»), но потом возвратилась в Берлин — всё же он больше похож на Москву, чем другие города Германии."
86,"Живу я здесь довольно замкнуто, общаюсь мало."
87,"Ощущение временности пребывания (как на даче, хотя прошло уже столько времени!)"
88,"осталось — никак не могу свыкнуться."
89,"Я не ощущаю этот город, эту страну своими, на меня угнетающе действует длительное пребывание в среде чужой коллективной ментальности."
90,"Но я очень благодарна Германии за то, она предоставила мне некоторые возможности для работы, которых в России у меня не было."
91,"— Расскажите о вашей учёбе у Эдисона Денисова."
92,"Что это был за человек?"
93,"— Ну, про Денисова-учителя и про его значение для современной русской музыки написано и сказано уже столько, что, думаю, нет смысла повторять."
94,"(Вы можете почитать мои «Пёстрые листки» о нём — они выложены у меня на сайте)."
95,"Скажу только, что он не столько «преподавал», сколько подавал личный пример."
96,"В этом, наверное, собственно, и заключался его метод (очень эффективный)!"
97,"А человек он был... хороший... и невероятно противоречивый: добрый, мягкий — волевой, упрямый; ранимый — непробиваемый; наивный, но и хитрый в то же время; романтик и прагматик, великодушный и язвительный, щедрый и ревнивый; космополит и... наоборот."
98,":) Вот такой был человек."
99,"Царствие ему небесное..."
100,"...Архетип отца."
