"sent_pos","source"
0,"Поражение без поражения?"
1,"У Обамы ещё не всё потеряно."
2,"Промежуточные выборы 2010 года (промежуточные между президентскими) в США сенсаций не принесли."
3,"Победа республиканцев на выборах в палату представителей ожидалась всеми, равно как и то, что в сенате взять большинство им не удастся."
4,"Но вне зависимости от ожиданий выборы важны как оценка американцами президентского курса Барака Обамы, как диагноз нынешнего состояния умов в Америке."
5,"Кроме того, прямые последствия выбора американцев также значительны."
6,"Итак, что означает переход палаты представителей под контроль республиканцев?"
7,"Упрощённо говоря, палата представителей — «экономическая» часть конгресса (так, все законы, относящиеся к налогообложению, могут инициироваться только ею), а сенат — «политическая», ибо он ратифицирует международные договоры и даёт согласие на назначение нескольких тысяч федеральных чиновников и судей."
8,"Поэтому Обама, сделавший ставку на реформу здравоохранения и финансовую поддержку производителей, должен быть особо внимателен к составу нижней палаты."
9,"Ведь все его инициативы имеют отношение в первую очередь к налоговой системе."
10,"Республиканцы отныне имеют в палате представителей перевес в 64 голоса — результат доселе невиданный, превзошедший итоги «консервативной революции» 1994 года, когда Клинтон получил резкую оппозицию в палате представителей, заблокировавшую реформу здравоохранения, курировавшуюся его женой."
11,"Тогда дело дошло даже до временного паралича федеральной власти, ибо из-за неуступчивости сторон чиновники перестали получать зарплату."
12,"Но Обама — не Клинтон."
13,"Последний обладал удивительной способностью создавать себе противников на голом месте."
14,"Обама же гениально умеет представать невинным агнцем, малоуязвимым для стрел оппонентов."
15,"Подобно жене Цезаря, он вне подозрений."
16,"Точнее говоря, критикуют его курс, но не его личность."
17,"А это уже немало в условиях резкой поляризации партийной политики в США последних десятилетий, невиданной ранее."
18,"Даже при Рейгане, этом апостоле правоконсервативного похода, невозможно было представить ту остроту личных нападок, которые стали нормой при Клинтоне и Буше-младшем."
19,"Обоих соответственно правые и левые представляли буквально исчадиями ада."
20,"Дело дошло до того, что впервые за 140 лет мы увидели вполне реальную попытку импичмента президента."
21,"Барак Обама внёс некоторое успокоение в политическую жизнь, вернув её к идеологии."
22,"«Чайное движение», о котором мы не раз писали, имеет своей первопричиной отторжение леволиберального курса, страх перед слишком быстрым изменением фундаментальных оснований страны."
23,"При этом никто не обвиняет Обаму в том, что он развратник или марионетка большого бизнеса."
24,"В худшем случае его могут считать криптосоциалистом."
25,"Триумф Обамы в 2008-м был триумфом идеологии и политтехнологий."
26,"Его вознесла наверх пёстрая коалиция либералов всех мастей, получателей вэлфера, темнокожих и всякого рода меньшинств."
27,"На фоне ультрасовременного молодого сенатора его соперник — пожилой, израненный инвалид войны с устаревшими идеями — смотрелся как мальчик для битья."
28,"И недаром на Сару Пэйлин обрушился целый вал оскорблений, ибо её имидж поставил под сомнение исключительность Обамы."
29,"Она даже моложе его; он афроамериканец, но и она также из прежде угнетённого слоя — женщина, при этом с куда большим практическим опытом и с куда более впечатляющим списком семейных добродетелей."
30,"Но вместе с тем Пэйлин имела наглость не быть либералкой — выступала против абортов, за право на владение оружием и за маленькое правительство."
31,"Моментально почувствовав угрозу, сочувствующие Обаме СМИ (а их по определению большинство) начали буквально изничтожение Пэйлин."
32,"Но политика несводима к одним лишь идеологическим клише и наиболее выигрышным имиджам."
33,"От главы Белого дома ждут и практических дел, а вот с этим у Обамы оказалось не очень."
34,"Нет, он много и без устали трудился, чтобы воплотить в жизнь свои обещания."
35,"В отличие от Клинтона, он провёл реформу здравоохранения (900 млрд долларов в течение 10 лет), причём в рузвельтовском стиле — чуть более чем за год, не дав оппонентам опомниться."
36,"Он заставил принять и закон об экономическом восстановлении с его запредельной ценой в 787 млрд долларов."
37,"Однако его честность сыграла губительную роль, ибо, во-первых, граждане не почувствовали на себе облегчения, а, во-вторых, он придал энергии и ярости правым, увидевшим, как под угрозу ставятся традиционные ценности."
38,"Безработица не сократилась (её сегодняшний уровень — 9,6%, что гораздо выше докризисного), а восстановление экономики и потребительской активности проходит слишком вяло."
