"sent_pos","source"
0,"Название новое, руководитель прежний Президент назначил Бастрыкина главой СК."
1,"Возглавлявший ранее Следственный комитет при прокуратуре (СКП) РФ Александр Бастрыкин назначен указом президента РФ председателем Следственного комитета (СК) РФ, сообщает «Коммерсантъ»."
2,"В указе говорится, что председатель СК РФ сможет иметь 13 заместителей, в то время как у главы СКП было всего 5 заместителей."
3,"Независимый СК был создан по указу Дмитрия Медведева от 27 сентября 2010 года на базе Следственного комитета при прокуратуре РФ."
4,"Президент также внёс на рассмотрение в Госдуму законопроект о СК."
5,"Дмитрий Медведев утвердил штатное расписание нового следственного комитета."
6,"Штатная численность СК составит 21 тыс."
7,"156 человек."
8,"В СКП работают около 20 тыс."
9,"человек."
10,"Все они подписали уведомление об увольнении с 1 декабря."
11,"Но, как объясняют в СКП, все сотрудники будут приняты на работу в независимый СК."
12,"Законопроект об СК разрабатывался в Следственном комитете при прокуратуре РФ."
13,"А идея выделения СКП из органов прокуратуры и создания на его основе самостоятельной структуры принадлежит Александру Бастрыкину."
14,"На начальном этапе Следственный комитет при прокуратуре РФ кроме смены названия полностью избавляется от прокурорской составляющей."
15,"Изменяется также система званий в СК."
16,"Ранее сотрудники СКП являлись советниками юстиции, теперь же они получат звания от лейтенанта до генерала юстиции."
