"sent_pos","source"
0,"В Китае осуществлен запуск космического аппарата предназначенного для исследования Луны."
1,"Космический аппарат названный в честь китайской богини «Чанъэ-1»."
2,"Ракета-носитель Chang Zheng-3A, с помощью которой был запущен аппарат «Чанъэ-1», стартовала 24 октября в 10 часов 05 минут по Гринвичу (18 часов 05 минут местного времени) с космодрома Сичан в провинции Сычуань, на юго-западе Китая."
3,"«Чанъэ-1» будет оставаться на околоземной орбите до 31 октября, затем он отправится к Луне."
4,"5 ноября он должен выйти на орбиту вокруг Луны и в конце ноября должен начать передавать на Землю изображения поверхности Луны."
5,"Спутник «Чанъэ-1» будет вращаться на низкой окололунной полярной орбите с высотой от 100 до 200 км."
6,"Запуск первого лунного спутника — это третий важный этап в китайской программе развития космических исследований, в которой намечены в общей сложности 211 пунктов."
7,"Китайская программа исследования Луны предусматривает три важных этапа: запуск спутника на орбиту вокруг Лун; исследование Луны с помощью лунохода; доставка на Землю образцов лунного грунта."
8,"Программой «Чанъэ-1» предусмотрено: получение 3-х мерных изображений поверхности Луны; исследование структуры и физических свойств поверхности Луны; сбор информации о возможных местах прилунения последующих космических аппаратов."
9,"Исследования включают анализ содержания и распределения полезных элементов и материалов на поверхности Луны; определение характеристик лунной пыли, и измерение толщины слоя лунной пыли."
10,"На траектории перелета Земля — Луна будут изучаться свойства космического пространства, проводиться измерения параметров солнечного ветра и влияние солнечной активности на окружающее пространство."
11,"На спутнике «Чанъэ-1» установлены: стереокамера, интерферометр, лазерный альтиметр, гамма и рентгеновские спектрометры, детектор микроволн, детектор высокоэнергетических частиц солнечного ветра, детектор слабоэнергетических ионов."
12,"Китай направил свой аппарат к Луне вслед за Японией, недавно также запустившей спутник на орбиту вокруг Луны."
13,"В следующем году также и Индия планирует отправить спутник к Луне."
