"sent_pos","source"
0,"Завершился первый тур сетевого конкурса РОТОР В пятницу завершился первый тур русскоязычного сетевого конкурса «Ротор»."
1,"РОТОР — сетевой конкурс, организованный международным союзом интернет-деятелей «ЕЖЕ»."
2,"Впервые конкурс был проведён в 1999 году, в этом году он проводится в 12-й раз."
3,"Целями мероприятия являются выявление значимых проектов и персоналий Рунета и определение тенденций его развития."
4,"Члены жюри РОТОРа, подписчики дискуссионного мейл-листа «ЕЖЕ», сами являются опытными интернет-деятелями, авторами различных сетевых проектов."
5,"В первом туре члены жюри номинировали сетевые проекты и персоналии и голосовали за них: таким образом определялись финалисты, которые будут принимать участие во втором туре."
6,"В первом туре жюри номинирует участников конкурса, определяет финалистов и гран-при по номинациям."
7,"Получение гран-при означает победу номинанта уже в первом туре."
8,"В финальном туре жюри выбирает победителей из числа финалистов и распределяет призовые места."
9,"Особая часть конкурса — «Великолепная двадцатка» сетевых деятелей, которые внесли наибольший вклад в развитие русского Интернета."
10,"В ходе первого тура образовалось четыре гран-при: •   @KermlinRussia — микроблог года; •   Facebook — социальная сеть года; •    ivi.ru — киносайт года; •    РИФ+КИБ 2010 — мероприятие года."
11,"В номинации «интернет-сообщество года» в число финалистов вошла Русская Википедия, ранее уже выигрывавшая эту номинацию в 2008 году."
12,"Полный список финалистов и номинантов можно посмотреть на сайте конкурса."
