"sent_pos","source"
0,"Погиб охотник на крокодилов Стив Ирвин Стив Ирвин (Steve Irwin) — известный австралийский натуралист и телевизионный ведущий погиб от укола жалящего ската во время подводных съёмок."
1,"Инцидент произошёл в штате Квинсленд в районе Большого Барьерного рифа."
2,"Ирвину было 44 года."
3,"Ирвин получил известность благодаря его телевизионной передаче «Охотник на крокодилов» и его работе с родной ему австралийской дикой природой."
4,"Менеджер Ирвина Джон Стэйнтон (John Stainton) сказал Би-Би-Си, что шип ската проник в его сердце."
5,"Ирвин плыл над скатом, когда шип ската поднялся и попал ему в сердце."
6,"«Мы подняли его в течение нескольких минут на судно, когда прибыли спасатели, он был уже мёртв», сказал Стэйнтон."
7,"Австралийский Премьер-министр Джон Говард (John Howard) сказал, что он хорошо знал Ирвина и что страна потеряла «замечательного человека»."
8,"«Я потрясен внезапной, несвоевременной и невероятной смертью Стива Ирвина», сказал Говард."
9,"«Это — огромная потеря для Австралии, он был замечательным человеком, страстным защитником окружающей среды, он приносил радость и переживание миллионам людей»."
10,"Скат — рыба, имеющая форму треугольника, обитает в тропических водах."
11,"Свое название «жалящий скат» рыба получила из-за острого как бритва ядовитого шипа, который находится на конце хвоста."
12,"Этим шипом скат пользуется, когда чувствует угрозу."
13,"Скат очень редко нападает на людей."
14,"До сих пор был известен только один случай (в Мельбурне в 1945 году) гибели человека от ската."
15,"Скаты жалят только при защите, они неагрессивные животные."
