"sent_id","par_id","source","book_id","par_pos","sent_pos"
15133,4942,"10 мая 2006 года, Москва, Кремль, Мраморный зал Послание Федеральному Собранию Российской Федерации",284,1,1
15134,4943,"В.ПУТИН: Уважаемое Федеральное Собрание!",284,2,1
15135,4944,"Уважаемые граждане России!",284,3,1
15136,4945,"В посланиях последних лет были сформулированы основные приоритеты социально-экономической политики на ближайшее десятилетие.",284,4,1
15137,4945,"И сегодня наши основные усилия направлены именно на те сферы, которые прямо определяют качество жизни граждан.",284,4,2
15138,4945,"Реализуются национальные проекты в области образования, здравоохранения, сельского хозяйства, в жилищном строительстве.",284,4,3
15139,4945,"Проблемы здесь накапливались, вы знаете, даже не годы, а десятилетия.",284,4,4
15140,4945,"Они крайне чувствительны для людей.",284,4,5
15141,4945,"Требовалось накопить немало ресурсов и сил, чтобы на них наконец сосредоточиться, за них взяться.",284,4,6
15142,4946,"Во исполнение предложений, содержащихся в Послании последнего (2005) года, был принят ряд законов, совершенствующих и нашу политическую систему.",284,5,1
15143,4946,"В частности, законы об Общественной палате, о парламентском расследовании, об участии победившей на региональных выборах партии в наделении полномочиями глав субъектов Федерации.",284,5,2
15144,4946,"Принято также решение о совершенствовании отношений между федеральным центром, субъектами Федерации и местным самоуправлением.",284,5,3
15145,4947,"Другими словами, в последние годы мы целенаправленно работали над тем, чтобы сгладить те диспропорции в государственном строительстве и в социальной сфере, которые возникли.",284,6,1
15146,4948,"В то же время, планируя дальнейшее развитие нашей государственной и политической системы, мы, конечно, должны учитывать современное состояние нашего общества.",284,7,1
15147,4948,"И в этой связи отмечу одну из существенных черт нашей внутриполитической жизни, а именно: низкий уровень доверия граждан к отдельным институтам государственной власти и к крупному бизнесу.",284,7,2
15148,4948,"И понятно почему.",284,7,3
15149,4949,"С переменами начала 90-х были связаны большие надежды миллионов людей, однако ни власть, ни бизнес не оправдали этих надежд.",284,8,1
15150,4949,"Более того, некоторые представители этих сообществ, пренебрегая нормами закона и нравственности, перешли к беспрецедентному в истории нашей страны личному обогащению за счет большинства граждан.",284,8,2
15151,4950,"«Работая над великой общенациональной программой, которая призвана дать первостепенные блага широким массам, мы действительно наступали кое-кому на «больные мозоли» и будем наступать на них впредь.",284,9,1
15152,4950,"Но это «мозоли» тех, кто старается достичь высокого положения или богатства, а может быть, того и другого вместе, коротким путем – за счет общего блага».",284,9,2
15153,4950,"Хорошие слова, жалко только, что не я их придумал – Франклин Делано Рузвельт, Президент Соединенных Штатов Америки, 1934 год.",284,9,3
15154,4951,"Это было сказано на выходе из Великой депрессии.",284,10,1
15155,4951,"Многие страны сталкивались с такими же проблемами, что и мы сегодня, и многие нашли из них достойный выход.",284,10,2
15156,4952,"В основе этого было четкое понимание, что авторитет государства должен основываться не на вседозволенности и попустительстве, а на способности принимать справедливые законы и твердо добиваться их исполнения.",284,11,1
15157,4953,"Разумеется, мы и впредь будем стремиться к тому, чтобы поднять престиж государственной службы.",284,12,1
15158,4953,"Будем поддерживать российский бизнес.",284,12,2
15159,4953,"Но и бизнесмен с миллиардным состоянием, и чиновник любого ранга должны знать, что государство не будет беспечно взирать на их деятельность, если они извлекают незаконную выгоду из особых отношений друг с другом.",284,12,3
15160,4954,"Говорю сейчас об этом потому, что, несмотря на предпринимаемые усилия, нам до сих пор не удалось устранить одно из самых серьезных препятствий на пути нашего развития – коррупцию.",284,13,1
15161,4954,"Считаю, что социальная ответственность должна быть основой деятельности и чиновников, и представителей бизнеса, и они обязаны помнить, что источником благополучия и процветания России является народ.",284,13,2
15162,4955,"Государство же обязано сделать так, чтобы это было не на словах, а на деле.",284,14,1
15163,4955,"Убежден, что ни одну из актуальных задач, стоящих перед нашей страной, мы не сможем решить без обеспечения прав и свобод граждан, без эффективной организации самого государства, без развития демократии и гражданского общества.",284,14,2
15164,4956,"Напомню: как об абсолютном приоритете мы неоднократно говорили о необходимости добиваться высоких темпов экономического роста.",284,15,1
15165,4956,"В Послании 2003 года были впервые сформулированы задачи удвоения валового внутреннего продукта на десять лет.",284,15,2
15166,4956,"Нетрудно посчитать: чтобы добиться этого результата, наша экономика должна ежегодно прирастать на 7 с небольшим процентов.",284,15,3
15167,4957,"Казалось бы, мы в целом справляемся с этой задачей, и за последние три года среднегодовой экономический рост как раз составил около 7 процентов.",284,16,1
15168,4957,"Однако хотел бы подчеркнуть, что если мы не устраним некоторые проблемы, если мы не улучшим основные макроэкономические показатели и не обеспечим должного уровня экономической свободы, если не создадим равные условия конкуренции и не укрепим право собственности, то поставленные в сфере экономики задачи вряд ли удастся решить в заявленные сроки.",284,16,2
15169,4958,"Мы уже приступили к осуществлению конкретных шагов по изменению структуры нашей экономики, об этом ранее много говорили, приданию ей инновационного качества.",284,17,1
15170,4958,"Считаю, что предпринимаемые Правительством шаги в этом направлении правильны, но при этом отмечу следующее.",284,17,2
15171,4959,"Во-первых, государственные инвестиции необходимы, конечно, но они не единственное средство достижения цели.",284,18,1
15172,4959,"Во-вторых, важен не столько их объем, сколько умение правильно выбрать приоритеты, и при этом крайне важно сохранить ответственную экономическую политику, избранную нами 5 лет назад.",284,18,2
