"sent_pos","source"
0,"Программа ООН по окружающей среде: человечество уничтожает само себя Исследование Программы ООН по окружающей среде показало, что скорость использования ресурсов Земли за последние 20 лет поставила человечество на грань выживания."
1,"Программа ООН по окружающей среде подготовила доклад ""Глобальная экологическая перспектива: Окружающая среда для развития человека"" (ГЕО-4) о состоянии окружающей среды на планете."
2,"Согласно данным исследования, в котором принимали участие около 390 ведущих ученых мира, изменения климата, недостаток ресурсов и питьевой воды ставит человечество на грань выживания и требует принятия срочных мер."
3,"В докладе отмечается, что в настоящее время для каждого человека требуется на треть больше ресурсов, чем может дать планета."
4,"За 20 лет население Земли выросло на 34%, в то время как 73 тысячи квадратных метров лесов ежегодно исчезают с лица Земли."
5,"Резко снизилось количество пресноводной рыбы – на 50%, а использование земель под сельскохозяйственные посевы возросло на 39%."
6,"Ежегодно каждая десятая крупнейшая в мире река пересыхает."
7,"""ГЕО-4"" является ""призывом к действию"" для государств, которые должны принять экстренные меры для решения вопросов экологии."
8,"Сложность, масштабность и комплексность изменений окружающей среды не означают, что лидеры, ответственные за принятие решений, стоят перед суровым выбором ""делать все сразу во имя комплексного подхода или не делать ничего из-за сложности задачи"" говорится в докладе."
9,"Следует выявлять и решать существующие проблемы национальной и международной инфраструктуры, а также возможностей интеграции экологических вопросов и вопросов развития."
