"sent_pos","source"
0,"Это будет его первая поездка за границу в качестве главы КНДР."
1,"Лидер Северной Кореи Ким Чен Ын может посетить Россию в мае 2015 года во время празднования 70-летия Победы в Великой Отечественной войне."
2,"Это будет его первая поездка за границу в качестве главы КНДР, пишет в среду, 17 декабря, японская газета «Асахи Симбун» со ссылкой на дипломатические источники."
3,"Ким Чен Ын может приехать в РФ по приглашению российского правительства."
4,"Планируется, что он примет участие в праздничных мероприятиях, отмечает Лента.ру."
5,"Ким Чен Ын возглавил Северную Корею в 2011 году после смерти своего отца Ким Чен Ира."
6,"В ноябре 2014 года Москву посетил с официальным визитом спецпредставитель северокорейского лидера Цой Рен Хэ."
7,"Посланник передал президенту России Владимиру Путину письмо Ким Чен Ына."
8,"Он также провел переговоры по вопросам торговли и безопасности на Корейском полуострове."
9,"Отец Ким Чен Ына трижды приезжал в Москву на своем бронированном поезде."
10,"Путин в 2000 году побывал с официальным визитом в Пхеньяне."
