"sent_pos","source"
0,"Танцовщики против «Ла Скала» Конкурс танцовщиков оказался слишком жестким."
1,"Танцовщики миланского театра «Ла Скала» выступили с протестом против жестких условий конкурса, проведенного театром."
2,"В балетной труппе открылось 15 вакантных мест."
3,"«Ла Скала» решил провести международный конкурс."
4,"Подобный отбор последний раз был проведен в 1999 году."
5,"Всех, кто пройдет испытание, ждал долгосрочный контракт — мечта многих танцовщиков."
6,"Было подано более ста заявок, однако контракт предложили всего семерым — пяти женщинам и двум мужчинам."
7,"Причем конкурс не прошли танцовщики, уже работающие в театре, но на краткосрочных контрактах."
8,"На остальные восемь мест будет объявлен дополнительный конкурс."
9,"Недовольные артисты помешали пресс-конференции, собранной для того, чтобы объявить, что с 2009 года балетную труппу «Ла Скала» возглавит Махар Вазиев, бывший руководитель балета Мариинки."
10,"Вазиев также входил в комиссию конкурса."
11,"Несколько артистов, среди которых был и член труппы Луиджи Саруджа, вошли в зал и зачитали свое послание."
12,"В нем говорилось о том, что труппа отказывается принимать результат работы комиссии."
13,"«Возможно, они надеялись, что все 15 мест достанутся уже работающим по краткосрочным контрактам профессионалам театра», — прокомментировал глава пресс-службы «Ла Скала» Карло Мария Чела."
14,"«Хорошее начало."
15,"Конечно, нелегко работать с большим коллективом."
16,"Мне понадобится по крайней мере месяц для того, чтобы узнать их всех по отдельности."
17,"Я абсолютно уверен, что работа будет интересной», — сказал после пресс-конференции новый руководитель балетной труппы миланского театра Махар Вазиев."
