"sent_pos","source"
0,"Firefox 4 стал доступен для скачивания Новая версия браузера от Mozilla Foundation работает в несколько раз быстрее предыдущей."
1,"Mozilla Foundation выпустила итоговую версию Firefox 4."
2,"Причём загрузить браузер можно уже сейчас."
3,"Пользователи могут установить 80 версий Firefox на различных языках, в том числе на русском."
4,"По заверению создателей, Firefox 4 работает в несколько раз быстрее предыдущей версии 3.6."
5,"Всё дело в новом движке, с помощью которого разработчики увеличили скорость работы сценариев JavaScript."
6,"Общая же скорость работы браузера выросла от двух до шести раз."
7,"Кроме того, сообщает  «Лента.ру», Mozilla полностью переработала интерфейс своего браузера."
8,"Отныне пользователи могут закрепить отдельные вкладки с самыми посещаемыми страницами в меню."
9,"Переключаться между вкладками можно будет, введя запрос в адресную строку, — в этом случае браузер автоматически проанализирует содержимое и откроет нужную вкладку."
10,"Также пользователям Firefox стала доступна группировка открытых вкладок в группы."
11,"Ранее подобная опция была представлена в браузере Opera."
12,"Напомним, первая бета-версия Firefox 4 была опубликована в июле 2010 года."
13,"Последняя перед выходом финального релиза версия, носившая статус релиз-кандидата, появилась в начале марта."
14,"Таким образом, публичное тестирование одного из самых популярных браузеров в мире продолжалось более восьми месяцев."
15,"О конкуренции браузеров читайте в статье Частного корреспондента «Войны браузеров: весенняя кампания»"
