"sent_pos","source"
0,"Чем Путин отличается от Медведева?"
1,"От Листьева до Путина через Парфёнова: ТВ начало, а власть продолжила Попробуйте представить Путина в роли Джеймса Бонда — и тоже будет весьма органично и весьма современно, учитывая отказ авторов кинобондианы от былой слащавости агента 007."
2,"Наши СМИ эволюционируют вместе с нами, но иногда они вырываются вперёд и производят первые шаги в новом направлении раньше, чем, к примеру, первая власть."
3,"В уходящем году многих зацепила речь Леонида Парфёнова на вручении премии памяти Влада Листьева."
4,"Если суммировать в двух словах, Парфёнов выступил с критикой нынешнего телевидения."
5,"Телевизионные деятели давно не выступали в подобном режиме."
6,"Вот некоторым и показалось, что речь имеет «политический» смысл и вообще остросодержательна."
7,"Меня зацепило другое."
8,"Парфёнов в последние годы довольно далеко ушёл от прежнего себя."
9,"Долго быть на плаву и не сотрудничать с развлекательными проектами телевидения сегодня очень сложно."
10,"И Парфёнов сотрудничает, хотя ему это совершенно не идёт."
11,"Парфёнову вручают премию Влада Листьева, имея в виду, что Листьев — героическая личность."
12,"Ведь он, такой молодой и известный, был убит в перестроечные времена."
13,"Однако дело в том, что Листьев был убит совсем не за свою политическую позицию и не за смелость ведения какой-либо остропублицистической программы."
14,"На момент своего убийства он являлся телевизионным шоуменом, вёл развлекательные программы нового поколения, такие как «Поле чудес» или «Тема»."
15,"Был генеральным директором канала «ОРТ» (ныне — Первый)."
16,"И ворочал очень большими деньгами, часть из которых была при нём найдена."
17,"Причины убийства Листьева располагались не в области политики, а в области коммерции."
18,"Можно считать, что это было одним из первых заказных убийств крупного по тем временам бизнесмена."
19,"Тем не менее после своей гибели Влад Листьев превратился в символ жертвенности независимой тележурналистики."
20,"И Парфёнов, получающий премию Листьева, автоматически причисляется к таким же независимым, смелым тележурналистам."
21,"А между тем его роль, как и роль Листьева, заключается в другом."
22,"Листьев был одной из первых телеперсон нового поколения звёздности."
23,"Он показал, как можно держаться, будучи знаменитым и успешным."
24,"Он убедил, что человек с микрофоном имеет право не транслировать какие-то надличные идеи, а быть самостоятельным законодателем моды и выступать сугубо от себя."
25,"Потому что популярность — это очень много, независимо от того, на чём она основана."
26,"Листьев достиг той раскованности в телекадре, о какой раньше никто не помышлял."
27,"Иными словами, Листьева можно расценивать как героя эстетической революции в поведении на ТВ."
28,"Парфёнов же произвёл революцию в интонировании телевизионной речи."
29,"Он освободил монологи ведущих от ложного пафоса, канцелярских оборотов и мнимой литературности."
30,"Он показал, как предельно упрощать текст, чтобы суть событий и суждений стала очевидна во всей неприглядности."
31,"Он умел и до сих пор умеет полностью растворять слова в собственной индивидуальности, идеально «присваивая» текст, если говорить театральным языком."
32,"Теперь многие на многих каналах стараются работать под Парфёнова."
33,"Парфёнов ознаменовал собой постриторическую эпоху."
34,"Она подразумевает готовность говорить всегда как будто от себя и так, как будто эти мысли пришли в голову за полсекунды до эфира."
35,"И поскольку они пришли только что, то не успели пройти фильтрацию, не успели смягчиться, сгладиться, превратиться в банальность, полуправду, криводушие."
36,"Всё говорится прямо, искренне, открыто — и почти гениально."
37,"Что на уме, то и на языке."
38,"Поскольку человек талантливый, знающий, эрудированный, то говорится всё равно гладко, политкорректно, афористично."
39,"Произошли эти решительные перевороты в эстетике телеперсоны на рубеже XX—XXI столетий."
40,"Сейчас завершается первое десятилетие XXI века."
41,"И какова же по своей эстетике наша высшая власть?"
42,"Это власть нового эстетического типа, новая в первом поколении, и она тоже производит переворот."
43,"Одна из граней этого переворота связана преимущественно с персоной Владимира Путина."
44,"За время своей публичной деятельности в ранге сначала президента, а затем премьер-министра РФ он радикально изменил представления о том, что может быть подвластно высшему государственному лицу и как это лицо способно выглядеть."
45,"Путин начал с утверждения значимости дзюдо и позиционировал себя в соответствующем белом одеянии, в котором смотрелся очень органично."
46,"Далее мы могли — и телевидение с интернетом тут служили и служат верную службу — наблюдать президента и премьера в самых разных антуражах и костюмах."
47,"В кабине Су-27?"
48,"Пожалуйста."
49,"На борту ТАРК «Пётр Великий»?"
50,"Пожалуйста."
51,"В военной униформе."
52,"В костюме и шлеме автогонщика в гоночной машине."
53,"На горных лыжах."
54,"В качестве пилота, участвующего в тушении летних пожаров."
55,"В этом каскаде переодеваний и экшена на натуре читается артистическое послание о том, что Путин на самом деле — больше чем президент и больше чем премьер."
56,"Ему любые роли по плечу."
57,"И роли желательно экстремальные, в брутальном облачении, во взаимодействии с серьёзной техникой и суровыми стихиями."
58,"Перед нами архетип сверхчеловека, в том варианте, который не чужд и Голливуду."
59,"Попробуйте представить Путина в роли Джеймса Бонда — и тоже будет весьма органично и весьма современно, учитывая отказ авторов кинобондианы от былой слащавости агента 007."
60,"Шаг в направлении этой роли уже сделан."
61,"В качестве предновогоднего подарка мировой аудитории телевидения и интернета российский премьер поразил своей игрой на рояле и исполнением американского хита."
62,"Размах власти передаётся опосредованно."
63,"В данном случае — как степень владения собой в медийном пространстве, как уровень органичности в ярких социальных и профессиональных ролях, несовместимых с кабинетной жизнью."
64,"В облике каждого человека есть доминирующие линии."
65,"У Путина это линия плеч."
66,"Эта линия прочная, надёжная, строго горизонтальная."
67,"Она демонстрирует то, как твёрдо человек держится своего, доверяет себе и уверен в себе."
68,"В недавнем многочасовом сеансе общения премьер-министра с гражданами России Путин и Эрнест Мацкявичюс сидели за столом, своими очертаниями похожим на корабль."
69,"Невольно начинал брезжить образ «ковчега наоборот», где нашлось место только одной паре живых существ — премьеру и тележурналисту."
70,"Вся аудитория находилась далеко за пределами этого символического корабля."
71,"Очень символическая мизансцена."
72,"Не то чтобы премьер ушёл далеко в отрыв от своей страны."
73,"Это огромная страна с её тяжёлым наследием и трудным настоящим не поспевает за артистичным покорением мира сверхчеловеком."
74,"Тем временем президент Дмитрий Медведев с не меньшей органичностью осуществляет переворот в освобождении высказываний высшей власти от всего того, от чего Парфёнов освобождал телевизионную речь."
75,"От пышной идеологической риторики, от канцелярских усложнений фразы, от смазанности или содержательной нежелательности интонаций, характерных для советского и горбачёвского периода."
76,"От нарочитой простоватости и простонародности, что было характерно для ельцинского периода."
77,"Президент говорит так, что содержание его фраз укладывается в голове с первого раза, а не воспринимается как некий ритуальный шум."
78,"В его интонировании ни секунды не прочитывается отсылов к военному прошлому, к окрикам прораба на стройке или выступлениям агитатора на трибуне."
79,"Нет, это речь интеллигентного человека, который не стесняется своей интеллигентности."
80,"Медведев, в отличие от Путина, не очень любит переодеваться в костюмы экстремальных профессий."
81,"Если надо, он, конечно, может."
82,"Но, судя по всему, в классическом костюме он чувствует себя вполне естественно и самодостаточно."
83,"Ну на худой конец в джинсах."
84,"Но в любом случае его фирменный стиль — нейтральная одежда городского служащего, который не склонен к внешним самодемонстрациям."
85,"Он не сверхчеловек, у него нет потребности многократно перевоплощаться, менять внешний вид, примерять на себя форму чужих профессий."
86,"Он вполне доволен и удовлетворён ролью человека, притом кабинетного."
87,"Потому что в кабинетах производится руководство всякими большими процессами."
88,"В кабинетах люди сидят и разговаривают, договариваются."
89,"И, главное, думают."
90,"В облике президента Медведева доминирует весомый овал головы с думающими глазами."
91,"В сочетании с интонациями реальной живой личности, говорящей от себя и ровно то, что приходит в голову — а в голове, судя по интонациям, бесперебойный процесс генерирования государственных идей, — Медведев есть воплощение думающего интеллигентного чиновника, не перестающего быть человеком."
92,"Идеальное воплощение на данный момент."
93,"Уникальная модель, в серийное производство не запущенная."
94,"Пока."
95,"Других таких не видела."
96,"Даже последний телевизионный разговор Медведева с тремя главами ведущих телеканалов демонстрировал его эстетическое преимущество."
97,"Эрнст, Добродеев и Кулистиков, все трое и каждый в отдельности, смотрелись более консервативными начальниками и более сухими чиновниками без тени обаяния."
98,"Просторная студия в целом казалась пустынной, словно подлинно адекватные собеседники для Дмитрия Медведева ещё не народились, во всяком случае среди телеруководителей высшего звена."
99,"Получается, что президент тоже оставил страну где-то позади, тоже оказался в отрыве от неё, тяжеловесной, медлительной, погрязшей в национальных традициях коррупции и произвола, а главное, презрения к мысли как таковой."
100,"Только, в отличие от нынешнего премьера, нынешний президент не развёртывает нигде шоу личного артистического завоевания мира."
101,"Куда же он в таком случае ушёл в отрыв?"
102,"Видимо, по шкале времени, если иметь в виду надежду, что чиновники и государственные служащие когда-нибудь вдруг начнут массово перерождаться."
103,"А пока в итогах года на НТВ за круглым столом маловато «рыцарей»."
104,"Пустыня, синяя пустыня телеэфира, при созерцании которой охватывает щемящее чувство."
105,"Советские лидеры занимались идеологией, даже когда вели войны или строили БАМ."
