"sent_pos","source"
0,"Убить рабочее время Россияне поделились своими способами коротания трудового дня."
1,"Вопросом о том, как россияне убивают своё рабочее время задались специалисты Исследовательского центра портала SuperJob.ru."
2,"Как выяснилось, время для того, чтобы заняться чем-либо кроме выполнения своих прямых обязанностей в течение трудового дня находит практически каждый, сообщает «Росбалт»."
3,"Рейтинг таких нетрудовых занятий выглядит следующим образом: 1.Главными убийцами рабочего времени считаются праздная болтовня с коллегами, а также компьютерные и флэш-игры."
4,"На анекдоты, «косынку» и «сапёра» ежедневно тратят несколько часов 9% россиян."
5,"2."
6,"Серебро в рейтинге поделили «аська» и чтение газет и журналов."
7,"Эти развелечения за рабочим местом предпочитают 7% опрошенных."
8,"3."
9,"Социальные сети и тематические форумы съедают большую часть рабочего времени у 6% работников."
10,"4."
11,"Многократные чаепития и кофе-паузы помогают скоротать трудовые будни 4% трудоспособного населения."
12,"5."
13,"3% россиян, видимо, вовсе не боятся начальства, поскольку прямо на рабочем месте играют в карты."
14,"6."
15,"Любители частых перекуров и разговоров по телефону набрали 2%."
16,"7."
17,"Маникюр, макияж, походы по магазинам, изучение иностранных языков, вторая работа в сумме набрали 15% голосов респондентов."
18,"Отметим также, что треть опрошенных – ровно 33% - предпочитают на работе работать."
19,"Еще около 15% респондентов постеснялись рассказать о том, как они коротают рабочее время."
