"sent_pos","source"
0,"США наложили очередные санкции на Россию, на Востоке Украины – эскалация конфликта."
1,"Всё это – лишь часть процесса переформатирования пространства бывшего СССР."
2,"Ещё 5 лет назад украинский профессор Зажигаев объяснил, как будет деградировать буферная территория между Европой и Азией."
3,"Власти США в ночь на 17 июля приняли решение о новых санкциях против России в связи с противостоянием на востоке Украины, введя ограничение на работу с российскими госкомпаниями «Роснефть», НОВАТЭК, Газпромбанк и Внешэкономбанк, сообщается на сайте министерства финансов США."
4,"Одновременно последние два-три дня конфликт между сепаратистами и украинскими силовиками на Донбассе принял уже характер войны, а не «антитеррористической операции»."
5,"Очевидно, что ситуация вокруг Донбасса теперь развивается по югославскому сценарию, а финал той истории всем известен."
6,"Ещё в 2009 году профессор, заведующий кафедрой международных отношений и внешней политики, проректор Киевского международного университета Борис Зажигаев в своей статье «Лимитрофная территория глобального мира (трансформация государств Балто-Черноморского региона в XXI век» (журнал «Центральная Азия и Кавказ», 2009, №6) описал, какое будущее может ожидать восточноевропейские пространства бывшего СССР."
7,"Последствия распада СССР затронули и региональный уровень."
8,"Россия не только утратила геополитическое влияние на мировую политику, но и потеряла политический, военный и экономический контроль над бывшими сателлитами в Европе и на постсоветском пространстве."
9,"Збигнев Бжезинский отмечает, что территории, веками принадлежавшие Российской империи и в течение более 70 лет Советскому Союзу, «теперь заполнены дюжиной государств, большинство из которых (кроме России) едва ли готово к обретению подлинного суверенитета»."
10,"Далее Бжезинский говорит: «Крах Российской империи создал вакуум силы в самом центре Евразии."
11,"Слабость и замешательство были присущи не только новым, получившим независимость государствам, но и самой России: потрясение породило серьёзный кризис всей системы, особенно когда политический переворот дополнился попыткой разрушить старую социально-экономическую модель советского общества»."
12,"Реформы Михаила Горбачёва стали возможны лишь благодаря высокому уровню социальных гарантий в СССР."
13,"Он вскрыл «ящик Пандоры» и, используя рычаги тоталитарной власти, по сути, навязал обществу религию, национализм, социальные и политические диспуты, что, по мнению Бжезинского, «представляло опасность даже для единства СССР»."
14,"Ещё в 1988 году в работе «Большой провал: рождение и смерть коммунизма в XX веке» Бжезинский прогнозировал наиболее вероятное будущее Советского Союза: «Длительные, но так и не ведущие к определённым результатам беспорядки, дальнейшие уступки и необдуманные перемены — такие шаги, скорее всего, усилят надвигающийся политический кризис; необходимые для оздоровления экономики реформы, вероятно, лишат советских рабочих главных благ, которыми они пользуются при существующей системе, а именно — гарантий занятости и стабильной зарплаты, независимо от производительности, не дав им взамен никаких, сравнимых с этими, преимуществ»."
15,"На сегодняшний день последствия развала СССР для Восточной Европы и всего мира невозможно оценить в полной мере."
16,"Но уже видно, что замена глобального биполярного противостояния на этническое отбросило Балто-Черноморский регион (БЧР), как минимум, на четыре столетия назад."
17,"Россия же из мировой коммунистической империи превратилась в «разорванное» государство."
18,"(По меткому замечанию Самуэля Хантингтона, «разорванные страны можно узнать по двум феноменам."
19,"Их лидеры определяют себя как «мостик» между двумя культурами, и наблюдатели сравнивают их с двуликим Янусом: «Россия смотрит и на Запад, и на Восток»)."
20,"На современной «мировой шахматной доске» основными игроками являются империи с их глобальными геополитическими интересами."
21,"Из национальных государств такими «обобщёнными империями» сегодня являются только США и Китай."
22,"Имперские структуры создаются и региональными объединениями, например Европейским союзом, который, соответственно, должен рассматриваться как один из ведущих мировых игроков."
23,"Россия же, по мнению Хантингтона, Бжезинского и многих других наблюдателей, впервые за последние двести лет утратила статус империи."
24,"«Если Советский Союз был сверхдержавой с глобальными интересами, то Россия — это крупная держава с региональными и цивилизационными интересами»."
25,"Но и при этом она уже не в состоянии влиять на политику государств БЧР, которые вошли в НАТО и стали членами ЕС; ослабевает её влияние на Украину и Белоруссию."
26,"Причём в последнем случае уровень влияния снижается даже не в силу объективных причин, связанных со сложившимся международным балансом сил и интересов: Россия сама буквально выдавливает славянские государства из сферы своего влияния политическими, экономическими, этническими и другими возможными мерами, руководствуясь националистическими и узкими корыстными интересами."
27,"История новых независимых государств за последние 20 лет представляет собой беспрерывную череду вызовов с последующими безуспешными ответами на них; они, как правило, лишены здравого смысла."
28,"В большинстве случаев это объясняется превалированием корыстных личных интересов их псевдоэлит в ущерб национальным."
29,"И в частности, как показали последние двадцать лет, российская элита не способна отвечать на глобальные вызовы."
30,"«Разорванность» страны состоит и в том, что взоры её лидеров устремлены к другой цивилизации и они, для достижения своих корыстных целей, готовы использовать сепаратизм."
31,"Это в полной мере соответствует выводам Жака Барзуна."
32,"В своей книге «От рассвета к упадку», посвященной истории Запада, он пишет: «Основной тенденцией минувшего XX века был сепаратизм, повлиявший на все формы общественной деятельности."
33,"Идеал плюрализма был развенчан и уступил место сепаратизму; как выразился один из партизан нового времени, «салатница лучше плавильного тигля»."
34,"На постсоветском пространстве, особенно в славянских государствах, тенденции сепаратизма носят элитарную окраску."
35,"Псевдоэлита формируется по национальному признаку и отстаивает свои интересы латентными способами борьбы с коренным населением, которое находится в состоянии внутренней депортации."
36,"В результате в 1991 году усилиями советской псевдоэлиты БЧР в геополитическом отношении «вернулся» в XVII век."
37,"Впоследствии государства, на протяжении долгого времени тяготеющие к европейской цивилизации (Чехия, страны Балтии, Польша и др.), вошли в ЕС и НАТО; иные же оказались в расколотом состоянии (Белоруссия и Украина) и сегодня вызывают определенный интерес у США."
38,"Официальный Киев при поощрении Запада пытается играть роль геополитической альтернативы Москве."
39,"Кроме того, опыт последних лет показывает: в Восточной Европе идеи союза любой конфигурации, но без России — это, как правило, проекты союза против неё."
40,"Значит, перспективы воссоздания средневекового балто-понтийского пояса («санитарного кордона» вдоль западной её границы) должны вызывать у России озабоченность»."
41,"Бжезинский считает, что «самым болезненным в этой ситуации является осознание того, что авторитет России на международной арене в значительной степени подорван; прежде одна из двух ведущих мировых сверхдержав в настоящее время в политических кругах многими оценивается просто как региональная держава «третьего мира», хотя по-прежнему и обладающая значительным, но всё более и более устаревающим ядерным арсеналом."
42,"Социальные условия в России фактически соответствовали условиям страны «третьего мира» средней категории»."
43,"Ещё десять лет назад Бжезинский говорил: «Полагать возможным воссоздание союза с центром в Москве — это просто химера."
44,"Российской элите потребуется время для адекватного восприятия реальности существования новых независимых государств»."
45,"В начале третьего тысячелетия лимитрофная зона географически сместилась с балто-черноморской дуги на территорию России."
46,"Восточнославянские государства сегодня представляют собой не что иное, как классические «развращённые» государства, «где неспособность к свободной жизни происходит от гражданского неравенства."
47,"Бесполезность прежних учреждений после развращения общества обнаруживается главным образом в двух отношениях: в назначении должностных лиц и законодательстве»."
48,"Эти страны опасны как для либерально-демократических государств, так и для современных тоталитарных империй."
49,"Псевдоэлиты продолжают историческую традицию паразитирования, основанного на тотальном насилии, генетическом страхе перед властью, коррупции, подлоге ценностей и банальной лжи."
50,"Главное отличие псевдоэлит постсоветских государств от национальных элит либеральных демократий состоит в их функциональном предназначении."
51,"Первые, находясь под западным сюзеренитетом, держатся во власти за счёт подчинения воле Запада, обслуживая его интересы; вторые обслуживают гражданское общество."
52,"В России существуют исторические традиции фобократии, сложившиеся в период монгольского нашествия, и они сохранились до настоящего времени."
53,"Данная форма эволюции элит соответствует концепциям «навязывания» (по Карлу — Шмиттеру) и «революции сверху» (по Мунку — Леффу)."
