"sent_pos","source"
0,"Тарифы на роуминг снизятся Россия и Польша уже подписали договор о снижении цен на мобильную связь."
1,"Глава Минкомсвязи Игорь Щёголев сообщил о том, что Россия и Польша подписали меморандум о мерах по снижению тарифов международного роуминга для обеих стран."
2,"Некоторые российские операторы в ходе работы над снижением цен на связь уже согласились уменьшить цены на SMS в роуминге по странам СНГ в 1,5—2 раза, а на услуги мобильного интернета — в 2,5—3 раза."
3,"Во внутрироссийском роуминге также идёт снижение цен на телефонные разговоры."
4,"Премьер-министр РФ Владимир Путин приветствует работу по снижению тарифов на сотовую связь."
5,"В документе, подписанном в рамках выставки «Связь-Экспокомм-2011» главой Минкомсвязи России Игорем Щёголевым, заместителем министра инфраструктуры Польши Магдаленой Гай, а также представителями российских (МТС, «Вымпелком», «Мегафон», «Ростелеком») и польских компаний (PTC, P4, Polcomtel, PTK, Centertel), говорится, что тарифы роуминга между российскими и польскими операторами должны быть снижены."
6,"Двусторонние переговоры для заключения соглашений о новых тарифах завершатся не позднее 2011 года."
7,"Сотрудничество в области снижения тарифов в роуминге будет проходить по «государственно-частной модели»."
8,"«С одной стороны, мы заявляем нашу волю регулировать (тарифы."
9,"— Ред.)"
10,"на уровне государства, но вместе с тем мы привлекаем операторов, поскольку роуминговые тарифы не есть предмет госрегулирования, это предмет взаимоотношения между компаниями», — цитирует РИА «Новости» Игоря Щёголева."
11,"По его словам, Польша также окажет поддержку России в вопросе снижения роуминговых тарифов в Евросоюзе."
12,"Так ли выгодны новые цены на мобильную связь, читайте в статье Частного корреспондента «Дешёвый роуминг»"
