"sent_id","par_id","source","book_id","par_pos","sent_pos"
107103,37375,"""Нормандская четверка"" соберется в Париже",3910,1,1
107104,37376,"Темой разговора станут минские соглашения и миротворцы.",3910,2,1
107105,37377,"Исполнение минских договоренностей, которые были подписаны в начале февраля украинскими военными и сепаратистами и исполнение которых пока вызывает сомнения, станут темой для обсуждения на новой встрече в ""нормандском формате"".",3910,3,1
107106,37377,"О грядущих переговорах, которые должны состояться в Париже 24 февраля сообщают диписточники.",3910,3,2
107107,37377,"С российской стороны участие во встрече, вероятно, примет российский министр иностранных дел Сергей Лавров, пишет ИТАР-ТАСС.",3910,3,3
107108,37377,"О встрече министры ФРГ, Украины, Франции и России договорились еще несколько дней назад.",3910,3,4
107109,37377,"Переговорщики, как сообщается, обсудят пути выполнения минских договоренностей, в частности отвод тяжелого вооружения.",3910,3,5
107110,37377,"Источники отмечают, что переговоры, вероятно, ""будут довольно сложными"", но при этом не исключены их ""положительные результаты"".",3910,3,6
107111,37378,"Украину на переговорах будет представлять глава министерства иностранных дел Украины Павел Климкин.",3910,4,1
107112,37378,"Он будет настаивать на немедленном прекращении огня.",3910,4,2
107113,37378,"""Наша позиция - Россия и поддерживаемые ею террористы должны прекратить обстрелы и выполнять договоренности, достигнутые в Минске"",",3910,4,3
107114,37378,"- сообщил спикер МИД Украины Евгений Перебийнис.",3910,4,4
107115,37379,"Министр иностранных дел Германии Франк-Вальтер Штайнмайер, который, вероятно, завтра будет беседовать с Лавровым и Климкиным, указал, что миротворческая миссия ООН на Украине возможна, но ее организация займет много времени.",3910,5,1
107116,37379,"""Мы возлагаем надежды на то, что уже имеем, а именно - на миссию наблюдателей ОБСЕ, которую нужно расширить и сделать более эффективной"",",3910,5,2
107117,37379,"- добавил он.",3910,5,3
107118,37380,"Руководитель украинского внешнеполитического ведомства заявил, что на переговорах он собирается поднять вопрос о ""возможности и целесообразности"" размещения контингента ООН или ЕС в зоне конфликта на Донбассе.",3910,6,1
107119,37380,"По словам Климкина, эта тема будет обсуждаться в рамках вопросов о ""дополнительных элементах стабилизации"" и механизмах выполнения минских договоренностей.",3910,6,2
107120,37380,"""Я надеюсь, что будут активно обсуждаться эти вопросы"",",3910,6,3
107121,37380,"- сказал министр.",3910,6,4
107122,37380,"При этом он допустил, что ситуация с миротворцами может разрешиться при участии контактной группы, в которую входят представители РФ, Украины, ОБСЕ, ДНР и ЛНР.",3910,6,5
107123,37380,"""Естественно, вопрос будет прорабатываться в разных форматах, а в каких именно - мы посмотрим"",",3910,6,6
107124,37380,"- добавил глава МИД.",3910,6,7
107125,37381,"Между тем, по данным прессы, перемирие, которое должно было вступить в силу в ночь на 15 февраля, регулярно нарушается.",3910,7,1
107126,37381,"В частности, сепаратисты вместо того, чтобы начать отвод вооружений, взяли под контроль Дебальцево.",3910,7,2
107127,37381,"По некоторым данным, сторонники отделения Донбасса от Украины усиливают присутствие техники вблизи линии разграничения: две колонны техники были введены в Горловку, пишет местный сайт.",3910,7,3
107128,37381,"Сами сепаратисты жаловались, что украинские военные якобы обстреливают их позиции под Мариуполем.",3910,7,4
107129,37382,"Между тем министр иностранных дел Великобритании Филип Хаммонд назвал ""циничным"" участие России в минском процессе, посетовав, что договоренности, заключенные при участии РФ, нарушаются.",3910,8,1
107130,37382,"Премьер-министр Великобритании Дэвид Кэмерон предложил: если сепаратисты предпримут атаку на Мариуполь, тогда Запад введет новые санкции против России.",3910,8,2
107131,37382,"Министр иностранных дел Эстонии Кейт Пентус Роозиманнус также высказалась в поддержку усиления давления на Россию в случае невыполнения минских договоренностей.",3910,8,3
107132,37383,"Напомним, на Западе обвиняют Москву в помощи сепаратистам и повторяют обвинения регулярно, хотя в Кремле их категорически отрицают.",3910,9,1
107133,37383,"Сегодня постоянный представитель США при ООН Саманта Пауэр заявила, что ""Россия сегодня занимается подготовкой, снабжает оружием, поддерживает и воюет бок о бок с сепаратистами, которые захватили часть Украины"", подчеркнув, что подобные действия являются ""грубым нарушением Устава ООН, а также посягательством на суверенитет, независимость и территориальную целостность"".",3910,9,2
107134,37383,"Глава МИД Литвы Линас Линкявичус также обвинил Москву в том, что она якобы ""вмешивается во внутренние дела независимых государств"" и ""ведет войну против соседей"".",3910,9,3
