"sent_pos","source"
0,"В отделе природы Ивано-Франковского областного краеведческого музея открылась необычная выставка...птичьих гнезд и яиц Черные, синие и коричневые, малые и большие, с ветвей, мха, травинок и даже провода."
1,"Такие птичьи жилья."
2,"О них и пернатых обитателей этих «хаток» часами может рассказывать директор краеведческой сборные, орнитолог по специальности Ярослав Штиркало."
3,"Ведь большинство экспонатов были собраны им."
4,"Однако идея выставки принадлежит заведующему отделом природы Арины Кащишина."
5,"«Более 50 представленных на обозрение гнезд собраны в основном на территории Ивано-Франковска и сел Тисменицкого и Галицкого района, в бассейне реки Днестр, - говорит господин Штиркало."
6,"- Конечно, это не вся много палитра птичьих жилищ, которые характерны для нашего края."
7,"На Прикарпатье есть около 200 видов птиц."
8,"Правда, мы не могли и представить здесь гнезда, скажем аистов, ибо они пользуются жильем несколько лет и размеры их жилья большие, до двух метров в диаметре »."
9,"«В одном из районов Ивано-Франковская я обнаружил такое гнездо диаметром полметра и восемьдесят сантиметров высотой сделано из ... алюминиевых проводов, другое - с рыболовных сетей»."
10,"Правда снимать традиционное сорочье гнездо следует очень осторожно, ведь веточки так переплетены, что если его сдвинуть с места, оно может распасться в руках, - рассказывает Ярослав."
11,"- Самым интересным в нашей коллекции есть гнездо ремеза, птички семейства синицевых."
12,"Пернатый поселяется в прибрежной зоне и строит гнезда, как правило, на ивах."
13,"Свисающие ветви птица опутывает сухими травинками и конским волосом, которые перед тем ремез разминает клювом и лапками."
14,"Из них делается так называемый каркас."
15,"На него накладывается пух из тростника."
16,"Эта конструкция настолько прочна, что не прогибается под тяжестью самой птицы и его детей."
17,"Вход в гнездо - сбоку."
18,"К своей избушки ремез залетает снизу »."
19,"Кроме гнезд, Ивано-Франковский орнитолог имеет коллекцию птичьих яиц."
20,"Они, по словам господина Ярослава, является индикатором чистоты окружающей среды."
21,"Когда яйцо формируется и проходит по яйцеводу, то вбирает все, что есть в окружающей среде, чем дышала, что ела птичка."
22,"Все можно исследовать, сделав химический анализ скорлупы."
23,"Выставка уже имеет значительный резонанс."
24,"В музей спешат немало посетителей, удивленные столь искусными могут быть пернатые архитекторы."
