"sent_pos","source"
0,"Украина наносит ответный удар Шпионские страсти."
1,"Двоих румынских дипломатов выдворят с Украины."
2,"Об этом со ссылкой на осведомленные источники сообщает в четверг «Украинская правда»."
3,"В МИД Украины, однако, эту информацию не подтверждают."
4,"По данным издания, покинуть Украину обязали военного атташе по вопросам обороны Филипа Раду и секретаря генконсульства Румынии в Черновцах Юстиниана Фокша."
5,"Причиной выдворения послужили совершенные ими действия, направленные на нанесение вреда безопасности Украины, отметил источник издания."
6,"Так, по словам собеседника «Украинской правды», Раду и Фокша «добывали тенденциозную информацию» о деятельности органов власти Украины, с тем чтобы впоследствии использовать ее для дискредитации страны на мировой внешнеполитической арене."
7,"Кроме того, дипломаты разжигали антиукраинские настроения среди румын, живущих на территории Украины, а также вмешивались в языковую политику государства."
8,"В то же время, пишет «Украинская правда», одной из причин выдворения румынских дипломатов из страны мог послужить шпионский скандал, разгоревшийся недавно между Украиной и Румынией."
9,"4 марта в Бухаресте был задержан офицер Министерства обороны Румынии Флоричел Аким и его сообщник — гражданин Болгарии Петр Зикулов."
10,"По одной из версий, задержанные собирали секретную информацию и затем передавали ее украинским спецслужбам."
11,"Вскоре после задержания предполагаемых шпионов Румыния приняла решение выдворить из страны украинского военного атташе и его помощника."
12,"В ответ на это глава парламентского комитета по вопросам национальной безопасности и обороны Украины Анатолий Гриценко предложил украинским властям выслать из Киева двух румынских дипломатов."
