"sent_id","par_id","source","book_id","par_pos","sent_pos"
34086,10892,"Расстаться по-хорошему не получилось",1151,1,1
34087,10892,"Агент Гуса Хиддинка считает позорным поведение РФС в отношении голландского тренера.",1151,1,2
34088,10893,"Большой осадок после расставания Российского футбольного союза с Гусом Хиддинком остался у обеих сторон.",1151,2,1
34089,10893,"Россия чувствует, что недополучила от голландца путёвки на ЧМ-2010, тренер обижен на своих бывших работодателей за то, что те до сих пор не выплатили ему зарплату за 2010 год.",1151,2,2
34090,10893,"Действительно, некрасиво получилось.",1151,2,3
34091,10893,"Претензии голландского футбольного специалиста озвучил его агент Кис ван Ньювенхейзен, который назвал позором поведение РФС.",1151,2,4
34092,10893,"«Не стану отрицать, Хиддинк уже вовсю включился в работу со сборной Турции.",1151,2,5
34093,10893,"Но это не что иное, как реакция Гуса на поведение со стороны РФС, которым Хиддинк сыт по горло!",1151,2,6
34094,10893,"Как вы знаете, федерация не платит ему зарплату с января.",1151,2,7
34095,10893,"Меж тем Гус продолжал добросовестно выполнять свои обязанности в России: съездил на февральскую жеребьёвку Евро в Варшаве, в марте провёл товарищеский матч с Венгрией.",1151,2,8
34096,10893,"Но если РФС не выполняет контрактных обязательств на протяжении полугода, почему Хиддинк должен их соблюдать?",1151,2,9
34097,10893,"Я вам признаюсь: за 30 лет, что я в футболе, я ни разу не сталкивался с подобным.",1151,2,10
34098,10893,"Это позор!»",1151,2,11
34099,10893,"— цитирует NEWSru.com агента.",1151,2,12
34100,10894,"Напомним, официально контракт Хиддинка с РФС заканчивается 15 июля.",1151,3,1
34101,10894,"Новым наставником сборной России по футболу уже назначен его соотечественник Дик Адвокат, а сам Хиддинк уже работает в Турции, хотя по соглашению должен перейти в новую команду только в августе.",1151,3,2
34102,10894,"По словам Ньювенхейзена, его клиент подаст в суд на РФС, если до 15 июля РФС не заплатит ему весь причитающийся гонорар.",1151,3,3
