"sent_pos","source"
0,"Страны севера Европы договорились о военном сотрудничестве против России При этом две из этих стран не являются членами НАТО, но активизировали свои связи с альянсом."
1,"Пять стран севера Европы - Швеция, Норвегия, Финляндия, Дания и Исландия - договорились координировать усилия в области обороны против России, которую провозгласили главной угрозой для региона, Европы и НАТО."
2,"Совместное заявление представляет собой самую жесткую реакцию из этого региона на обострение отношений с Россией до настоящего времени."
3,"Совместное заявление министров обороны опубликовано в ведущей норвежской газете Aftenposten."
4,"В нем главы ведомств призывают Северную Европу быть готовой к кризисам и инцидентам, причиной которых станет Россия."
5,"""Лидеры России показали, что они готовы на практике использовать военные средства, чтобы достичь своих политических целей, даже когда это сопряжено с нарушением принципов международного законодательства"", - цитирует NEWSru.com заявление."
6,"Также пять стран договорились усилить взаимодействие со странами Балтии, которые с наибольшей тревогой отреагировали на обострение ситуации на востоке Украины."
7,"Там не сомневаются, что Россия вмешивается в вооруженное противостояние, помогая сепаратистам, а президент Литвы Даля Грибаускайте является одним из самых непримиримых ""ястребов"", ругающих коллег из ЕС за нерешительность в противодействии РФ."
8,"Почвой для опасений стало большое количество русскоязычного населения в Прибалтике."
9,"Именно защитой его интересов российские власти объяснили присоединение Крыма, которое в Европе считают аннексией."
10,"В заявлении пяти министров обороны северных стран также говорится о ""возрастающей военной и разведывательной активности на Балтике и в наших северных районах""."
11,"""Российская армия бросает нам вызов у наших границ, а в Балтии было несколько случаев нарушения пограничного режима"", - указано в заявлении."
12,"СМИ отмечают, что две из пяти стран, договорившихся об оборонном сотрудничестве, не являются членами НАТО: это Финляндия, имеющая общую границу с Россией, и Швеция."
13,"Усиление взаимодействия со странами альянса и это нынешнее заявление - их наиболее серьезный ответ на ""российскую агрессию""."
14,"""Действия России представляют самый серьезный вызов европейской безопасности, - говорится в заявлении глав министерств обороны."
15,"- Российская пропаганда и политическое маневрирование имеют целью посеять разлад между государствами и организациями, такими как НАТО и Евросоюз""."
16,"Минобороны Норвегии подтвердило подлинность заявления и добавило, что в ближайшее время оно будет опубликовано в ведущих газетах всех стран, присоединившихся к соглашению."
