"sent_pos","source"
0,"Минск зазывает Обаму в гости Александр Лукашенко пригласил США к переговорам по Украине."
1,"Президент Белоруссии Александр Лукашенко заявил, что США должны участвовать в переговорах по урегулированию кризиса на юго-востоке Украины."
2,"«Я считаю, что без американцев на Украине невозможна стабильность."
3,"Я не знаю, чего хотят американцы здесь, в Восточной Европе, в Украине в частности, но если они хотят, чтобы был мир и стабильность, они немедленно должны подключиться к этому процессу», — цитирует Лента.ру белорусского лидера."
4,"По словам главы государства, его больше всего настораживает тот факт, что «США открыто не были привлечены к переговорам по Украине»."
5,"Напомним, 11 февраля в минском Дворце Независимости прошли переговоры лидеров «нормандской четверки» (Владимир Путин, Петр Порошенко, Франсуа Олланд и Ангела Меркель)."
6,"В результате был согласован комплекс мер о мирном урегулировании конфликта на территории Донбасса."
7,"Среди достигнутых договоренностей — отвод Киевом и ополченцами тяжелых вооружений, соблюдение режима прекращения огня, а также «определение модальностей полного восстановления социально-экономических связей, включая социальные переводы»."
8,"Позднее Лукашенко раскрыл подробности организации встречи «нормандской четверки», которая продлилась 14 часов."
9,"В частности, он рассказал, что глав государств, участвующих в переговорах, накормили белорусскими и российскими продуктами."
10,"Белорусский лидер отметил, что лично подносил участникам переговоров еду и кофе."
11,"«Ели яичницу, сыр, молочные продукты, выпили несколько ведер кофе», — уточнил он."
