"sent_pos","source"
0,"Вот так в Поднебесной борются с коррупцией Экс-зампредседателя Верховного суда Китая за получение взятки приговорён к пожизненному сроку и полной конфискации имущества."
1,"Пожалуй, России стоит поучиться у КНР тому, как следует эффективно бороться с коррупцией."
2,"Времена, когда лихоимцам в Поднебесной за получение мзды отрубали руку, давно канули в Лету, однако наказание за подобное преступление мягче не стало."
3,"52-летнему Хуан Сунъю, бывшему заместителю председателя Верховного народного суда Китая, ещё повезло — его не казнили, хотя могли (такие случаи в Поднебесной не редкость)."
4,"Нечистого на руку судейского приговорили к пожизненному заключению, конфискации имущества и лишению политических прав."
5,"Следователям удалось доказать, что с 2005 по 2008 год Хуан Сунъю получил взятки на общую сумму около 4 млн юаней (574 тыс."
6,"долларов)."
7,"Он же признан виновным в растрате 1,2 млн юаней."
8,"Вполне возможно, что от смертной казни Хуана спасло чистосердечное признание и раскаяние в содеянном."
9,"Львиная доля присвоенных им средств уже возвращена государству."
10,"Отметим, что это первый в Китае случай, когда по обвинению в коррупции осуждается судья Верховного суда."
11,"Не исключено, что именно непримиримая борьба с нечистыми на руку чиновниками позволила Поднебесной стать едва ли не ведущей мировой державой как в экономическом, так и в военно-политическом плане."
