"sent_pos","source"
0,"Завод Дерипаски в Пикалёво оказался на грани остановки В компании заявляют, что завод должен 228 млн рублей, из которых просроченная задолженность составляет 170 миллионов."
1,"Завод «Базэлцемент-Пикалево» может прекратить свою работу из-за остановки поставок газа на предприятие."
2,"Об этом сообщают «Ведомости», ссылающиеся на письмо из «Газпром межрегионгаз Санкт-Петербург»."
3,"В компании заявляют, что завод должен 228 млн рублей, из которых просроченная задолженность составляет 170 миллионов."
4,"Если долг не будет погашен в течение пяти дней с момента ограничения поставок (то есть до 4 сентября), газ перестанет поступать на завод."
5,"В свою очередь, представители предприятия подчеркивают, что в такие короткие сроки выплатить все долги не смогут."
6,"Завод ежемесячно закупает газа на 200 млн рублей, что составляет около половины себестоимости производства."
7,"При этом с третьего квартала издержки предприятия существенно выросли из-за повышения тарифов на газ в общей сложности на 18%."
8,"В месяц «Базэлцемент-Пикалево» теряет 50 млн рублей."
9,"При этом предприятие оспаривать решение об ограничении поставок не собирается и намерено искать средства для погашения задолженности."
10,"Экономику завода планируется улучшить за счет повышения закупочных цен для «Пикалевской соды» и «Пикалевского цемента»."
11,"Стороны, вероятно, смогут найти компромисс, тем более, что в ситуацию может вмешаться государство."
12,"В то же время основная трудность пикалевского предприятия состоит в том, что ему нужна модернизация."
13,"Город Пикалево Ленинградской области оказался в центре внимания в 2009 году, когда из-за несогласованности действий руководства нескольких предприятий, включая «Базэлцемент-Пикалево», производство на них остановилось на несколько месяцев."
14,"Оставшиеся без работы сотрудники перекрыли федеральную трассу."
15,"В результате в ситуацию вынужден был вмешаться премьер-министр России Владимир Путин, который лично посетил Пикалево и заставил собственников погасить задолженность по зарплате рабочим, а также подписать необходимые соглашения о поставках сырья для производства."
16,"Завод «Базэцемент-Пикалево» входит в холдинг Олега Дерипаски «Базовый Элемент»."
17,"Он закупает у компании «Апатит» сырье для производства глинозема (сырья для алюминия), а побочный продукт очистки продавал «Метахиму» и «Пикалевскому цементу»."
