"sent_pos","source"
0,"В Твери состоится вечер памяти отца Павла Адельгейма Встреча задумана как вечер-воспоминание, в ходе которого люди, знавшие отца Павла, расскажут о том, какую радость они испытали от общения с этим исповедником веры."
1,"В славянском зале Тверской областной универсальной научной библиотеки им."
2,"А.М."
3,"Горького 21 марта состоится вечер памяти убитого в августе прошлого года священника Павла Адельгейма, известного своими публичными выступлениями по проблемным вопросам внутрицерковной жизни."
4,"Встреча задумана как вечер-воспоминание, в ходе которого люди, знавшие отца Павла, расскажут о том, какую радость они испытали от общения с этим исповедником веры, творческим человеком, имевшим дар и решимость жить по Евангелию в один из самых непростых периодов жизни православной церкви в нашей стране."
5,"Павла Адельгейма вспоминают как истинного христианина."
6,"Он достойно нес пастырское служение, создал приют для детей с нарушениями в развитии, приходскую школу, и все свои поступки не считал чем-то особенным."
7,"NEWSru.com напоминает, что 5 августа 2013 года отец Павел Адельгейм был убит в собственном доме страдающим психическим заболеванием 27-летним Сергеем Пчелинцевым, который обратился к священнику с просьбой помочь исцелиться от болезни."
8,"Как сообщил тогда в своем блоге депутат Псковского законодательного собрания Лев Шлосберг, Пчелинцев три дня жил в доме отца Павла по просьбе некоей женщины из Москвы."
9,"Возможно, кто-то думал, что слово пастыря спасет душевнобольного"", - писал Лев Шлосберг."
10,"Депутат уточнил, что вечером 5 августа во время разговора на кухне гость схватил нож и ударил священника в живот."
11,"""Убийство Адельгейма - утрата такого же масштаба, как и смерть Александра Меня"", - привел телеканал ""Дождь"" слова Льва Шлосберга."
