"sent_pos","source"
0,"Решение принято и обсуждению не подлежит Президент не позволил мэру Москвы усомниться в том, что идея переселения чиновников из центра столицы в область будет реализована."
1,"Дмитрий Медведев на встрече с Сергеем Собяниным дал однозначно понять, что ранее высказанная им идея переселения федеральных чиновников из центра столицы в область будет реализована."
2,"Говоря о развитии транспортных магистралей в Москве, столичный градоначальник неоднозначно сформулировал одно из положений и тут же получил строгое замечание главы государства."
3,"«Если будут переноситься федеральные учреждения на вновь образованную территорию - естественно, будет разгружаться центр, он не будет так загружен», - предположил мэр."
4,"«Не «если», а будут, это уже приняли», - прервал его речь Дмитрий Медведев."
5,"NEWSru.com напоминает, что президент озвучил идею переселения чиновников 17 июня в своем выступлении на Международном экономическом форуме в Санкт-Петербурге, объяснив ее необходимостью разгрузки территории Москвы и решения транспортной проблемы."
6,"«Чтобы улучшить развитие московского мегаполиса для целей создания финансового центра и чтобы облегчить жизнь огромному числу людей, может быть также рассмотрен вопрос о расширении границ Москвы."
7,"То есть о создании «столичного федерального округа», выходящего за традиционные границы Москвы», - сказал тогда глава государства."
8,"Ответственными за выполнение этого поручения были назначены лично мэр Москвы Сергей Собянин и губернатор Подмосковья Борис Громов."
9,"11 июля они представили проект, согласно которому к Москве будут присоединены 144 тыс."
10,"га, ограниченные Варшавским и Киевским шоссе и Большим кольцом Московской железной дороги."
11,"Как было объявлено, Международный финансовый центр разместится за МКАД в районе Рублево-Архангельского."
12,"О перспективах расширения российской столицы читайте в статье Частного корреспондента «Москва 2.4»"
