"sent_pos","source"
0,"Президент Чехии ""не видит причин"" для введения экономических санкций и изоляции России от ЕС Милош Земан также призвал отменить въездные визы для россиян."
1,"Президент Чехии Милош Земан выступил против введения санкций в отношении России."
2,"По мнению чешского лидера, для изоляции РФ нет никаких причин, заявил глава Чешской республики в эксклюзивном интервью первому заместителю генерального директора ИТАР-ТАСС Михаилу Гусману."
3,"""Я не вижу никаких причин, зачем нужно изолировать Российскую Федерацию от Евросоюза, зачем говорить о санкциях, о блокаде, об эмбарго"", - сказал Земан."
4,"Он отметил, что ""изоляция еще ни в одном случае не приводила нас к удаче, но приводила только к тому, что не было взаимопонимания, не было взаимодоверия, и это плохо""."
5,"По мнению Земана, есть шанс повысить уровень сотрудничества между странами и не говорить о санкциях."
6,"Он также призвал отменить въездные визы в Чехию для россиян: ""Необходимо устранить визы, например, с Россией."
7,"Зачем заниматься такой бюрократией, которая связана именно с визами?"""
8,"Ранее Земан уже высказывался против экономических санкций в отношении России, считая, что более полезным будет проведение силами НАТО превентивной акции устрашения с целью заставить Москву отказаться от военного вмешательства в ситуацию на Украине."
9,"В случае дальнейшего расширения экспансии РФ на восток Украины он, в частности, предлагал Альянсу разместить войска на территории этой страны."
10,"При этом Земан призывал Евросоюз смириться с потерей Украиной Крыма, ставшего российским."
11,"При этом сама Чехия ранее выступила против размещения на территории страны контингента НАТО."
12,"По словам министра обороны Чехии Мартина Стропницкого, чехи отрицательно относятся к присутствию любых иностранных войск на территории страны."
13,"Позицию Земана относительно недопустимости введения экономических санкций против России разделял и премьер-министр Чехии Богуслав Соботка."
14,"По его словам, разрывать все коммерческие связи с Россией из-за украинского кризиса ""было бы очень неразумно""."
15,"Издание отмечает, что доводы главы чешского правительства легко понять: по статистике за прошлый год чешские фирмы вывезли в Россию продукции на сумму 116 млрд крон (более 4 млрд евро)."
16,"Более того, за последние десять лет экспорт чешских компаний в Россию возрос в 10 раз, и РФ стала крупнейшим внешнеторговым партнером ЧР за пределами Европейского Союза."
17,"А для таких чешских компаний, как Skoda, Alta, PPF Group и др., российский рынок и вовсе является одним из ключевых и самых перспективных в мире."
18,"Весной 2014 года санкции в отношении России были введены США и рядом стран Евросоюза."
19,"Запад обвинил Россию в дестабилизации ситуации на Украине, несмотря на неоднократные заверения высших российских лиц о своей непричастности к событиям на Украине, а также игнорируя факт отвода российских войск от границ с Украиной."
20,"19 июня МИД Австралии объявил о введении санкций против 50 россиян и 11 компаний."
21,"В частности, в список попали вице-премьер России Дмитрий Рогозин, председатель Совета Федераций Валентина Матвиенко и спикер Госдумы Сергей Нарышкин."
22,"Данное решение было принято австралийскими властями также в связи с ситуацией на Украине."
