"sent_pos","source"
0,"В два раза больше ветра Разработан новый тип турбин для ветряков, который позволит снизить цену получаемой от них электроэнергии вдвое."
1,"Компания FloDesign Wind Turbine, дочерняя фирма авиационной компании FloDesign (Массачусетс, США), разработала новый тип турбин для ветряных электрогенераторов, которые позволят вырабатывать в 2 раза больше энергии в сравнении с обычными ветряками."
2,"Несмотря на кризис, компания получила 6 млн долларов на первом этапе венчурного финансирования и уже объявила о сотрудничестве со строителями «ветряных полей»."
3,"Специальный дизайн ветряных турбин, базирующийся на технологии производства турбин для самолетов, спроектирован компанией таким образом, чтобы избежать основного порока обычных ветряков — не очень высокую эффективность преобразования энергии ветра в электрическую энергию."
4,"Это ограничение, носящее название «предел Беца», составляет 59,3% и обусловлено тем, что большая часть ветра не попадает на лопасти турбины, а проходит мимо них и не используется."
5,"В турбинах FloDesign лопасти ветряка окружены специальным обтекателем, направляющим ветер прямо на них, что увеличивает производство энергии."
6,"Такая конструкция позволит генератору с новой турбиной вырабатывать столько же электроэнергии, сколько вырабатывает обычный ветряк в 2 раза большего диаметра."
7,"Тем самым может быть увеличена эффективность «ветряных полей», которые будут «собирать» больше ветра, чем обычно."
8,"Кроме того, новые турбины будут менее требовательны к повороту относительно ветра — они смогу работать при отклонении 15—20%."
9,"Рабочая модель турбины диаметром 3,5 м и мощностью 10 кВт будет построена через год."
10,"Инженеры фирмы полагают, что в будущем они смогут создать ветряной генератор мощностью 1 МВт."
11,"Производство энергии из возобновляемых ресурсов — один из глобальных трендов развития современной цивилизации, критично зависящей от электричества."
12,"Подробнее об альтернативной энергетике и геополитике отказа от нефти читайте в статьях «Энергетический бунт», «Геополитика солнца» и «Реформа энергетики под видом плана Полсона»."
