"sent_id","par_id","source","book_id","par_pos","sent_pos"
33203,10583,"В Тбилиси продолжается акция протеста против правительства Грузии, организованная частью оппозиционных партий страны.",1098,1,1
33204,10583,"«Революция уже началась…",1098,1,2
33205,10583,"Ее вызвали эти власти и их незаконные действия»,",1098,1,3
33206,10583,"— сказала, выступая 22-го мая, лидер партии «Демократическое движение — Единая Грузия» Нино Бурджанадзе.",1098,1,4
33207,10584,"В основном демонстрация проходит перед зданием Общественного Вещателя Грузии (ОВГ), в результате этого блокирована одна из главных улиц Тбилиси.",1098,2,1
33208,10585,"От двух до пяти тысяч по разным данным колеблется количество участников акции протеста, что согласно организаторам антиправительственных выступлений, является «недостаточным».",1098,3,1
33209,10586,"Бурджанадзе отметила:",1098,4,1
33210,10586,"«Должна произойти максимальная мобилизация сил…",1098,4,2
33211,10586,"Если нас будет столько же завтра, чего достаточно для критических действий, мы не отступим назад»,",1098,4,3
33212,10586,"— выступая перед участниками акции протеста.",1098,4,4
33213,10587,"«Мы не уйдем отсюда»,",1098,5,1
33214,10587,"— добавила лидер оппозиционного «Демократического движения — Единой Грузии».",1098,5,2
33215,10588,"Несколько сот активистов собираются провести ночь перед зданием Общественного Вещателя Грузии.",1098,6,1
33216,10588,"«Этот очаг, который так действует на нервы властей, будет сохранен»,",1098,6,2
33217,10588,"— сказала в интервью председатель оппозиционного «Народного Собрания» известная шахматистка Нонна Гаприндашвили и добавила, что акции протеста не прекратятся.",1098,6,3
