"sent_pos","source"
0,"АвтоВАЗ заработал Конвейеры «АвтоВАЗа» снова запущены."
1,"Завод «АвтоВАЗ» сегодня, 1 сентября, возобновил свою работу."
2,"Началась также сборка автомобилей Chevrolet Niva на СП «GM-АвтоВАЗ»."
3,"Завод не работал с 3 августа."
4,"Впрочем, отмечает «Интерфакс», конвейер самого ""АвтоВАЗа"" все равно запущен не на полную мощность - продажи отечественных авто продолжают падать."
5,"«Работа завода возобновлена, но в режиме сокращенной рабочей недели завод будет работать в одну смену по 8 часов», - говорят на предприятии."
6,"Одна смена работников конвейера будет работать 14 дней (50% от рабочего времени), потом ее сменит другая смена."
7,"Сейчас на предприятии задействовано 110 тыс."
8,"человек."
9,"О проблемах отечественного автопрома читайте в материале «Лучше бы Дерипаске отдали»."
