"sent_pos","source"
0,"Уйгуры устроили кровавое воскресенье Утро воскресного дня в Урумчи, столице Синьцзян-Уйгурского автономного района Китая, обещало быть мирным."
1,"Никто ещё не знал, какую бомбу подложил в это время интернет."
2,"Именно он спровоцировал молодых уйгуров выйти на улицы."
3,"Поначалу всё проходило мирно."
4,"До тех пор, пока полиция не потребовала от демонстрантов разойтись, а в ответ на неповиновение, применила дубинки."
5,"Тут-то и произошёл взрыв возмущения и агрессии."
6,"Толпа, численностью примерно в тысячу человек, начала крушить всё на своём пути."
7,"Переворачивались автомобили, атаковались автобусы, массово разбивались витрины, возникали поджоги."
8,"Ситуация вышла из-под контроля местной полиции."
9,"Пришлось вызывать подмогу, но и это не особо помогло."
10,"Только к шести часам утра понедельника, с трудом преодолев сопротивление толпы, власти подсчитали потери и ужаснулись."
11,"Убито по крайнемй мере 140 человек (некоторые СМИ приводят цифру 150 человек, и это ещё не предел, поскольку продолжают умирать тяжелораненые), уничтожены сотни автомобилей и витрин магазинов, на улицах Урумчи дымят останки того, что могло гореть."
12,"Причину видят в национальной неприязни уйгурцев к народности хань, — наиболее крупной в Китае."
13,"Такого взрыва неповиновения не было бы, если бы 25 июня не случился предлог: в волнениях на фабрике игрушек погибло два уйгура."
14,"К национальной нетерпимости примешивается и религиозный фактор, поскольку уйгуры исповедуют ислам."
15,"Пострадавшие рассказывают, что нападавшие спрашивали, к какой народности они принадлежат и если следовал ответ, что к хань, — происходило жестокое избиение, нередко со смертельным исходом."
16,"Зам."
17,"директора Института Дальнего Востока РАН Андрей Островский не исключает, что в ближайшем будущем беспорядки могут повториться вновь."
