"sent_pos","source"
0,"Эксперты описали два варианта будущего России — плохой и ещё хуже Экономисты признают — нынешняя модель развития страны себя исчерпала, рост закончился, впереди новый кризис."
1,"Эксперты, переписывающие по поручению правительства стратегию развития России до 2020 года, подготовили её промежуточный вариант."
2,"Специалисты уверены, что в 1999—2008 годах российская экономика интенсивно росла благодаря притоку капитала и расширению внутреннего рынка."
3,"Однако этот период миновал, и уже в будущем году рост замедлится до 2—2,5% в год."
4,"Эксперты полагают, что нынешняя модель себя исчерпала из-за трёх фундаментальных ограничений: закрытости экономики, дефицита прямых и длинных инвестиций, а также низкой конкуренции на внутреннем рынке."
5,"Причём проблема конкуренции для России — ключевая."
6,"Недостаток конкуренции разгоняет инфляцию, рыночные агенты слишком неравны, преобладают государственные и монопольные секторы, а новые компании натыкаются на барьеры при входе на рынок."
7,"Чтобы избежать кризиса, пишут «Ведомости», эксперты вывели собственную формулу успеха: ориентация на внешний спрос, рыночное распределение ресурсов, высокая норма сбережений (20—25% ВВП) и макроэкономическая стабильность."
8,"На создание новых госкомпаний предлагается накладывать вето."
9,"Действующим госкомпаниям и зависимым от них структурам рекомендовано запретить до 2014 года покупку частных и приватизируемых активов."
10,"Определили эксперты и четыре главных вызова: «демографический крест» — число занятых падает, а обязательства бюджета растут; «ножницы конкурентоспособности» — издержки высоки при слабых институтах; «институциональные разрывы» — отсталые институты при высоком качестве человеческого капитала; «сырьевая зависимость» — укрепление рубля стимулирует импорт, формирует дисбалансы во внешней торговле и ведёт к деиндустриализации страны, росту неэффективной занятости."
11,"О том, как мировой финансовый кризис сказался на состоянии национальной экономики, читайте в статье Частного корреспондента «Руслан Гринберг: «Экономика падает, потому что ей не от чего оттолкнуться»»"
