"sent_pos","source"
0,"Рост цен на продукты питания вызвал волнения в пяти африканских странах."
1,"Неспокойно и в других регионах мира."
2,"ООН прогнозирует, что, скорее всего, рост цен продолжится… По данным Всемирной продовольственной программы ООН, в мире сейчас голодают, по меньшей мере, 850 миллионов человек."
3,"К примеру, цены на сорго, основного продукта питания в Сомали, за последние два месяца удвоились."
4,"Сотрудник Программы Питер Шмердон указывает, что рост цен на продовольствие обрекает сотни миллионов людей на крайнюю нищету и голодную смерть: «Из-за цен на продовольствие нам, наверное, придётся сократить пайки для тех, кого мы кормим в Сомали»."
5,"По сведениям Всемирного банка за прошедший год цены на пшеницу поднялись на 120 %."
6,"Как отмечает министр обороны Перу, в силу этого его страна перешла на производство картофельного хлеба: «У нас пшеница не растёт, мы её импортируем, а она становится всё дороже и дороже."
7,"Чтобы хоть как-то контролировать рост цен, мы начали подмешивать в хлеб картофельную муку»."
8,"Директор Всемирного банка Роберт Зелик приводит такие данные: «В Йемене бедняки тратят на хлеб более четверти заработка, а на оставшиеся деньги покупают питание для детей, так что у них едва ли что-то остаётся на оплату жилья и медицинских услуг»."
9,"С января цены на рис — основной продукт питания в Азии — утроились."
10,"В Таиланде в минувший четверг они достигли рекордно высокой отметки."
11,"Голод вынуждает людей на отчаянные действия."
12,"В Гаити вспыхнули беспорядки, сопровождавшиеся актами насилия."
13,"То же самое произошло в Египте."
14,"Профессор Джорджтаунского университета Ванда Фелбаб-Браун обращает внимание на то, что голод представляет собой угрозу глобальной безопасности: «Антиамерикански настроенные группировки, такие как „Аль-Каида“, пополняют свои ряды за счёт отчаявшихся людей, на которых особенно тяжело сказался продовольственный кризис»."
15,"Эксперты по борьбе с террором считают, что «Аль-Каида» возложит вину за нехватку продовольствия на западные страны и постарается направить против них гнев голодного населения."
16,"Её мнение разделяет сотрудник Исследовательского института по изучению проблем внутренней безопасности при Университете имени Джорджа Вашингтона Джэйн Лэйн: «Людей не принуждают принимать радикальную идеологию, они сами приходят к ней в результате перемен, происходящих в обществе»."
17,"Лэйн считает, что в противовес радикальной идеологии Соединённые Штаты Америки и их союзники должны разработать план решения этих проблем на долгосрочной основе: «Речь не идёт о проамериканском пиаре."
18,"Нам необходимо предложить этим молодым людям иную перспективу решения проблемы."
19,"Мы сможем отвратить их от терроризма только в том случае, если предложим реальный выход из сложившейся ситуации»."
20,"По данным ООН, ряды страдающих от голода и недоедания могут пополнится ещё сотней миллионов людей."
21,"Лэйн говорит, что необходимо уже сейчас, до того как продовольственный кризис достигнет масштабов мировой катастрофы, начать работать над планом глобального противодействия."
