"sent_pos","source"
0,"Быть геем очень опасно для жизни Поздно вечером 1 июля в израильском Тель-Авиве было совершено уголовное преступление."
1,"Некто, одетый в чёрное, вошёл в помещение, где занимаются с подросткового возраста гомосексуалистами и, вытащив пистолет, разрядил в толпу из 30 человек всю обойму."
2,"После чего, выбежав из этого подвального заведения, скрылся, да так, что несмотря на массированные полицейские поиски и поднятый в воздух вертолёт, результаты оказались нулевыми."
3,"Когда окончательно подсчитали пострадавших, то выяснилось, что насмерть застрелены два мальчика и одна девочка, а ещё десяток подростков получили серьёзные и не очень ранения."
4,"Не все пострадавшие были доставлены в больницы, поскольку некоторые из них не хотели разглашения своей сексуальной ориентации в кругах родных и друзей."
5,"Израиль шокирован происшедшим, поскольку такого инцидента здесь никогда ещё не было."
6,"Специалисты по сексуальным вопросам считают, что главной причиной происшедшего можно считать явную гомофобию преступника."
7,"Опомнившись, гомосексуалисты со всего города собрались на место трагедии и прошли по улицам города несанкционарованой демонстрацией, с плакатами и лозунгами, в которых были и слова о том, что они принимают войну и будут ещё более активно бороться за свои права."
8,"Даже ультраправая националистическая партия ШАС осудила преступление."
9,"Впрочем, рано или поздно этого следовало ожидать."
10,"В Израиле как нигде много людей, настроенных явно отрицательно к ""извращенцам""."
11,"В иудаизме за тысячелетия сложилось твёрдое убеждение, что гомосексуализм является непрощаемым грехом и даже преступлением против человеческой духовности и нравственности."
12,"Так настроены не только представители иудейства, но и практически всех главных религий мира, включающих христианство и ислам."
13,"И это преступление, повлёкшее за собой человеческие жертвы, может привести к дальнейшему росту поляризации израильского общества."
