"sent_pos","source"
0,"Сечин и Тимченко предложили разделить «Газпром» Президент «Роснефти» и совладелец трейдера Gunvor активно продвигают идею разделения «Газпрома» на транспортную и добывающую компании."
1,"Если предположить, что «Газпром» действительно будет разделен, то тогда конфигурация российской газовой отрасли станет напоминать конфигурацию в нефтянке."
2,"В ней есть государственный оператор магистральных трубопроводов «Транснефть» и государственная же добывающая компания, которая сильно опережает частников по объемам добычи — «Роснефть»."
3,"Желание руководства «Роснефти» разделить «Газпром» может быть связано с желанием нефтяной компании конкурировать с ним в газовой отрасли, пишет Лента.ру."
4,"За последние годы активы «Роснефти» в газовой отрасли значительно увеличились за счет приобретения контрольного пакета в «Итере» и 100% ТНК-ВР."
5,"В результате «Роснефть» объявила о намерении увеличить добычу газа до 100 млрд кубометров в год."
6,"Для сравнения, «Газпром» в 2012 году добыл 478 млрд кубометров."
7,"Кроме того, ранее стало известно, что «Роснефть» на шельфе претендует на часть участков, на которые хотел бы получить лицензии «Газпром»."
8,"До этого двум госкомпаниям удавалось делить лицензии на шельфе: «Роснефти» доставались нефтяные, а «Газпрому» — газовые."
9,"Параллельно в «Роснефти» пытаются усилить газовый блок и внутри компании."
10,"1 апреля стало известно, что новым гендиректором «Итеры» стал первый вице-президент «Роснефти» Эдуард Худайнатов."
