"sent_id","par_id","source","book_id","par_pos","sent_pos"
13634,4376,"Теперь и Индия",231,1,1
13635,4376,"Волна революций захлёстывает всё большее количество стран .",231,1,2
13636,4377,"Самая масштабная за последние годы в Индии антиправительственная акция протеста проходит в Нью-Дели .",231,2,1
13637,4377,"Не менее 100 тыс . человек , вышедших на улицы столицы , требуют обуздать безработицу и рост цен на продукты питания , сообщает РБК .",231,2,2
13638,4377,"« Цены убьют простых людей » — гласит один из плакатов , которые можно было увидеть в руках демонстрантов .",231,2,3
13639,4377,"Цены на продукты питания выросли в Индии в декабре 2010 года на 18 % , при этом подавляющая часть населения страны живёт на 2 — 3 доллара в день .",231,2,4
13640,4378,"Нынешняя антиправительственная акция в определённой степени была спровоцирована крупным коррупционным скандалом , разразившимся в Индии в ноябре 2010 года .",231,3,1
13641,4378,"Центральное бюро расследований арестовало восемь государственных чиновников высшего ранга по подозрению в коррупции .",231,3,2
13642,4378,"В частности , управляющих государственными банками и финансовыми организациями обвиняют в получении крупных взяток за предоставление ими кредитов частным компаниям .",231,3,3
13643,4378,"В результате репутация премьер-министра страны Манмохана Сингха сильно пострадала.",231,3,4
13644,4378,"Тем более , что это уже не первый случай взяточничества, раскрытый в высших структурах Индии .",231,3,5
13645,4378,"В октябре 2010 года в центре внимания прессы оказалась история подготовки к спортивным Играм Содружества , проходившим в Нью-Дели , и вскрытые в связи с ней злоупотребления .",231,3,6
13646,4378,"Коррупционная деятельность экс-главы Министерства коммуникаций и информационных технологий Индии Андимутху Раджа стоила ему поста .",231,3,7
13647,4379,"Напомним , в последние недели волна массовых антиправительственных выступлений прокатилась по целому ряду арабских стран .",231,4,1
13648,4379,"В Тунисе и Египте за ними последовало свержение правящих режимов .",231,4,2
13649,4379,"В Бахрейне манифестантам удалось добиться от властей выполнения основного требования — освобождения политических заключённых .",231,4,3
13650,4379,"Участники акций протеста в Ливии требуют отставки президента Муамара Каддафи , бессменно правящего страной более 40 лет .",231,4,4
13651,4379,"Однако добровольно покидать свой пост ливийский лидер не собирается .",231,4,5
13652,4379,"Фактически он стал виновником гражданской войны в своей стране .",231,4,6
