"sent_id","par_id","source","book_id","par_pos","sent_pos"
37302,11979,"Энциклопедия одесского императора",1311,1,1
37303,11979,"Сборник абсурдистски плотных рассказов американца российского происхождения",1311,1,2
37304,11980,"Павел Лемберский.",1311,2,1
37305,11980,"Уникальный случай.",1311,2,2
37306,11980,"М.: Русский Гулливер, 2009.",1311,2,3
37307,11981,"По этим коротким, на выдох, рассказам, должно быть, хорошо гадать: настолько эти фрагменты избыточны всякими обстоятельствами из жизни простых людей.",1311,3,1
37308,11981,"Со всеми ведь постоянно что-то происходит, без особой логики и вне смысла — по крайней мере видимого.",1311,3,2
37309,11981,"И если взять эти события и просто перечислить, не зная, куда тебя заведёт сказовая интонация, да с задушевным зачином в духе «а вот был ещё случай», то выйдет…",1311,3,3
37310,11982,"Выйдет нечто похожее на распотрошённый радиоприёмник, с которого сняли парадную крышку, а все микросхемы и спутанные проводки вывалились наружу.",1311,4,1
37311,11982,"Вроде бы работают, несут в мир звуки, но ощущение выходит далёкое от уютности.",1311,4,2
37312,11983,"В рассказах Лемберского всё существует будто бы одновременно — времена, бывшие и нынешние, разные поколения и территории: Одесса, из которой писатель происходит, и нынешняя Америка, смешивающая всё и всех в одной посуде — орла и трепетную лань, селёдку с картошкой, борщ, компот и селёдку под шубой.",1311,5,1
37313,11984,"Схожим образом была устроена борхесовская «Энциклопедия китайского императора», когда перечисление, начинавшееся с методологически правильных явлений, уходило в глухую несознанку; когда автор открывал левую скобку, а правую (вали валом, потом разберём) поставить забывал.",1311,6,1
37314,11984,"Ну или же она не подразумевалась, правая-то.",1311,6,2
37315,11985,"Автор предисловия вспоминает, разумеется, Хармса, а затем ещё Гоголя, Лескова, Белого и Бабеля, а мне в первую очередь вспомнились сборники коротких текстов Евгения Попова (тоже, впрочем, в предисловии упомянутого).",1311,7,1
37316,11985,"«Роман с газетой» и «Жду любви невероломной» как раз и состоят из таких коротеньких историй, складывающихся из сыплющихся на нас обстоятельств.",1311,7,2
37317,11986,"Это когда рассказчик отталкивается от начала, как от берега, чтобы плыть дальше вольным стилем в неизвестном (или только одному ему внятном) направлении, самочинно удивляясь тому, где же он, собственно говоря, вынырнет.",1311,8,1
37318,11986,"В огороде бузина, в Киеве дядька, в Одессе поспели вишни, в штате Аризона всегда идут дожди.",1311,8,2
37319,11987,"Высокое и низкое, случайное и типическое смешиваются в разных пропорциях для того, чтобы из «какого сора» постепенно начало проступать авторское лицо, его собственная биография, разложенная на десятки голосов.",1311,9,1
37320,11988,"И несмотря на то что звучат они вразнобой, кто в лес, кто по дрова, а кто и в караоке-баре, образ Лемберского собирается из тысячи осколков.",1311,10,1
37321,11988,"И в таком, дисперсном, виде существующий…",1311,10,2
37322,11989,"Эти весёлые и остроумные рассказки (точнее, книга, из них собранная) обладают только одним конструктивным недостатком.",1311,11,1
37323,11989,"В чреде сменяющих и стирающих друг друга картин, поворотов и текстов не происходит никакого развития.",1311,11,2
37324,11990,"Все они самодостаточные и законченные, движешься сквозь них точно через тесную гомонящую толпу и не находишь выхода.",1311,12,1
37325,11990,"Один, второй, десятый, двадцать второй…",1311,12,2
37326,11990,"Круги вечного вращения, возвращения, без какого бы то ни было отложения смысловых солей.",1311,12,3
37327,11990,"Хотя, возможно, именно это щемяще-абсурдное топтание на месте Павел Лемберский и хотел показать?",1311,12,4
