"sent_pos","source"
0,"7 июля 2010 Группа из 63 детей, отдыхавших в лагере «Азов», в сопровождении семерых взрослых отправилась утром в морскую прогулку на катере по Азовскому морю в район Ейской косы."
1,"По данным прокуратуры Краснодарского края, «Находясь на острове, в месте, необорудованном для купания, детям разрешили искупаться в море."
2,"Во время купания, попав в подводное течение, пятеро детей и один взрослый утонули, 1 ребенок пропал без вести»."
3,"На помощь тонущим пришли очевидцы."
4,"Двоих мальчиков спасли — дети отправлены в больницу в удовлетворительном состоянии."
5,"Шестеро школьников, учащихся московской школы номер 1065, погибли."
6,"8 июля 2010 Спасатели обнаружили тело шестого ребенка, 8-летнего Никиты Братцева."
7,"Тело было найдено в 19:20 по Москве примерно на том же месте, где ранее были обнаружены тела еще пятерых школьников и воспитателя."
8,"Президент РФ Дмитрий Медведев поручил генпрокурору Юрию Чайке провести проверку организации детского отдыха и соблюдения мер безопасности в лагере «Азов», а местным властям — организовать помощь родственникам погибших."
9,"По факту гибели детей возбуждено уголовное дело по части 3 статьи 109 (причинение смерти по неосторожности двум и более лицам) УК РФ, которая предусматривает наказание виновным до четырёх лет лишения свободы."
10,"Трое воспитателей из числа сопровождавших детей в день трагедии в Азовском море, находились в состоянии опьянения, сообщил официальный представитель СКП РФ Владимир Маркин."
11,"Список погибших Список пострадавших"
