"sent_pos","source"
0,"Чиновники и депутаты попросят граждан сброситься на развитие Дальнего Востока Об идее государственного займа как добровольного вклада граждан в экономику макрорегиона рассказал председатель комитета Госдумы по проблемам Севера и Дальнего Востока Николай Харитонов."
1,"Одним из вариантов прогрессивного развития Дальнего Востока федеральные чиновники видят государственный заем - добровольный вклад граждан в экономику макрорегиона, который к тому же поможет укрепить доверие народа к власти."
2,"Об этом в ходе общения с журналистами по итогам круглого стола о реализации госпрограммы ""Социально-экономическое развитие Дальнего Востока и Байкальского региона"" высказался председатель комитета Государственной думы по региональной политике и проблемам Севера и Дальнего Востока Николай Харитонов."
3,"""Если бы государство в лице президента или Федерального собрания обратилось к гражданам и четко объяснило цели финансирования, сославшись на недостаток бюджетных средств на развитие Дальнего Востока, а также, что они получат потом, думаю, соотечественники не отказали бы в средствах."
4,"К тому же сегодня на счетах российских граждан хранятся большие суммы денег."
5,"Срок погашения облигаций необходимо установить в 20-25 лет – не думаю, что это бы напугало россиян."
6,"Напротив, необходимо повышать доверие граждан к власти"", - цитирует NEWSru.com Харитонова."
7,"По словам Харитонова, граждане могут поделиться своими накоплениями добровольно."
8,"""Законом здесь людей не заставишь."
9,"Поможет авторитет главы государства."
10,"Думаю, что можно было и определенный процент набросить на ту сумму, которую граждане решат вверить государству"", - добавил депутат."
