"sent_id","par_id","source","book_id","par_pos","sent_pos"
103317,36227,"В американских ""Диснейлендах"" появятся тематические зоны, посвященные ""Звёздным войнам""",3722,1,1
103318,36227,"ТАСС",3722,1,2
103319,36228,"Об этом сообщила компания The Walt Disney Company.",3722,2,1
103320,36228,"Под новые развлечения планируется отвести 14 акров (около 5,7 гектаров) в парках в Анахайме (Калифорния) и Орландо (Флорида).",3722,2,2
103321,36229,"""Посетители наших парков смогут в полной мере погрузиться в атмосферу мира ""Звёздных войн"",",3722,3,1
103322,36229,"- заявил глава компании Роберт Айгер.",3722,3,2
103323,36229,"По его словам, среди новых экспонатов будет копия космического корабля Millennium Falcon Хана Соло.",3722,3,3
103324,36229,"Представитель Walt Disney пообещал также построить в реале центр космических контрабандистов и торговцев, отраженный в киноэпопее.",3722,3,4
103325,36230,"Шесть классических серий «Звездных войн» сняты Джорджем Лукасом в период с 1977 по 2005 год.",3722,4,1
103326,36230,"Права на эти шесть фильмов принадлежат LucasFilm.",3722,4,2
103327,36230,"В 2012 году Walt Disney купила кинокомпанию Лукаса и сразу же объявила о выпуске еще шести фильмов киноэпопеи: трилогии-сиквела и трилогии-спин-офф.",3722,4,3
103328,36230,"Первый сиквел уже в этом году появится в кинотеатрах, а в 2016 на экраны выйдет первый спин-офф.",3722,4,4
103329,36231,"Напомним, что в середине июля создателю киноэпопеи ""Звездные войны"" Джорджу Лукасу присвоено звание ""Легенда Диснея"".",3722,5,1
103330,36231,"Премия ""Легенда Диснея"" была создана 28 лет назад.",3722,5,2
103331,36231,"Она представляет собой высшую награду этой знаменитой голливудской студии.",3722,5,3
103332,36232,"Сейчас ""Уолт Дисней"" запустил в работу три фильма эпопеи ""Звездные войны"".",3722,6,1
103333,36232,"Первый из них - ""Звездные войны. Эпизод VII: Пробуждение силы"" режиссера Джей Джей Абрамса выходит в прокат 18 декабря текущего года.",3722,6,2
103334,36233,"Общий доход от франшизы ""Звездные войны"" составляет $4,38 млрд.",3722,7,1
103335,36233,"По этому показателю она занимает в соответствующем мировом рейтинге пятую позицию.",3722,7,2
103336,36233,"Между тем сам Лукас уверенно удерживает звание самого богатого режиссера Голливуда.",3722,7,3
103337,36233,"Согласно британской газете Guardian, его лично состояние сейчас достигает $5,4 млрд.",3722,7,4
