"sent_id","par_id","source","book_id","par_pos","sent_pos"
50758,16807,"Самолёты «Аэрофлота» подключат к интернету и SMS-сервису",2111,1,1
50759,16808,"Однако пассажиры не смогут разговаривать по мобильному телефону.",2111,2,1
50760,16809,"Руководство «Аэрофлота» обсуждает вопрос о подключении бортов к интернету и мобильной связи с «большой тройкой» сотовых операторов (МТС, «Мегафон» и «Билайн»).",2111,3,1
50761,16809,"Преварительные договорённости между сторонами уже есть.",2111,3,2
50762,16809,"Известно, что крупнейший российский авиаперевозчик откажется от возможности общения по мобильному телефону — это слишком дорогое удовольствие.",2111,3,3
50763,16809,"А вот SMS-сервис и интернет пассажирам будут доступны.",2111,3,4
50764,16809,"«Мы провели переговоры со всеми операторами «большой тройки» — «Мегафоном», «Билайном», МТС.",2111,3,5
50765,16809,"Мы всё-таки идём по пути передачи data: разговор на маршруте будет для кого-то тяжёл, не каждый пассажир захочет, чтобы рядом с ним говорили по телефону.",2111,3,6
50766,16809,"Мы идём по пути интернета и SМS-сообщений», — цитирует гендиректора «Аэрофлота» Виталия Савельева infox.ru.",2111,3,7
50767,16810,"Когда именно все авиаборты оснастят обещанными технологиями, пока неизвестно.",2111,4,1
50768,16810,"Сначала сервис появится в качестве эксперимента на четырёх-пяти рейсах.",2111,4,2
50769,16810,"Если услуга будет востребована, то внедрение интернета продолжится.",2111,4,3
50770,16810,"Однако уже сейчас можно предположить, что спрос на услугу наверняка будет зависеть от её качества.",2111,4,4
50771,16810,"«К сожалению, ни один наш оператор не может обеспечить устойчивой связи: они имеют дело с радиорелейными станциями на земле, а нужны спутниковые возможности, компании, которые могут предоставлять спутниковые услуги.",2111,4,5
50772,16810,"Но мы не исключаем, что наши операторы будут предоставлять эти услуги — это их абоненты, их трафик.",2111,4,6
50773,16810,"Поэтому мы сейчас очень активно ведём такую работу», — отметил глава «Аэрофлота».",2111,4,7
50774,16811,"О том, кто заинтересован в покупке бортовых журналов, читайте в статье «Частного корреспондента» «S7-Ъ».",2111,5,1
