"sent_id","par_id","source","book_id","par_pos","sent_pos"
105332,36829,"Москве пообещали новый музей современного искусства",3815,1,1
105333,37589,"Средства на создание музея уже выделены из бюджета.",3815,2,1
105334,36830,"В Москве появится новый музей современного искусства.",3815,3,1
105335,36830,"Об этом сообщил министр культуры России Александр Авдеев на встрече с премьер-министром России Владимиром Путиным.",3815,3,2
105336,36830,"По его словам, в настоящий момент мэр столицы Сергей Собянин ищет для музея площадку, а средства для строительства уже выделены.",3815,3,3
105337,36830,"По словам Авдеева, в Москве нет большого музея современного искусства, а поскольку без такого музея «не может быть великой страны», его и было решено открыть.",3815,3,4
105338,36830,"Глава Минкульта сообщил, что постановление правительства об учреждении музея уже подписано, а также разработан проект.",3815,3,5
105339,36830,"Другие детали, касающиеся открытия музея, Авдеев не раскрыл, пишет «Лента.ру».",3815,3,6
105340,36831,"Между тем, 1 марта стало известно, что основатель и президент культурного фонда «Артхроника» Шалва Бреус планирует открыть в Москве музей современного российского искусства, который разместится в кинотеатре «Ударник».",3815,4,1
105341,36831,"Основу экспозиции составит коллекция фонда, в частности, соц-арт и концептуальное искусство.",3815,4,2
