"sent_pos","source"
0,"«СТС Медиа» купил Caramba TV Телекомпания приобрела производителя юмористических видеопрограмм в интернете."
1,"«СТС Медиа» приобрел контрольный пакет видеокомпании Caramba TV, которая выпускает интернет-шоу «+100500», пишет «Коммерсант»."
2,"Приобретение могло обойтись «СТС» в 150 млн рублей."
3,"У основателей компании Михаила Орлова и Максима Голополосова остается миноритарный пакет акций."
4,"Команда Caramba TV будет участвовать в разработке трансмедийных проектов «СТС Медиа»."
5,"«Карамба ТВ» создано в конце октября 2014 года."
6,"Его учредителями стали Михаил Орлов, ведущий «+100500» Максим Голополосов и режиссер этого же шоу Петр Сивак, а также Дмитрий Рязанов и ООО «Скалл Партнерс»."
7,"ООО «Скалл Партнерс» принадлежит Орлову, Голополосову и Сиваку, через компанию они владеют 49% акций «Карамба ТВ»."
8,"Лично всем троим принадлежит по 7,65%, а Рязанову — 28%."
9,"У сайта Caramba TV около двух миллионов уникальных посетителей и примерно 20 миллионов показов видео в месяц."
10,"Вместе с сайтами партнеров ее контент собирает 75 миллионов просмотров в месяц, сообщил собеседник «Коммерсант»."
11,"Ресурс зарабатывает на продаже видеорекламы и спецпроектах."
12,"Самым известным шоу Caramba TV является «+100500»."
13,"Он также выходит на принадлежащем «СТС Медиа» канале «Перец»."
14,"«СТС Медиа» приобрел «Caramba TV», чтобы диверсифицировать выручку за счет новых источников дохода и рынков с более высокими темпами роста."
15,"По его словам, с покупкой Caramba TV «СТС Медиа» сможет зарабатывать за счет обмена трафиком и контентом между своими ресурсами, а также снизит расходы на покупку трафика, на который сейчас тратит около 50–60 миллионов рублей в год."
