"sent_pos","source"
0,"Назван лауреат «азиатского Букера» Победителем премии стал китайский писатель, творчество которого хорошо известно российскому читателю."
1,"Обладателем престижной награды The Man Asian Literary Prize ― своеобразного «азиатского Букера» ― в нынешнем году стал писатель из Поднебесной Су Тун."
2,"Жюри сочло его роман The Boat to Redemption («Лодка к искуплению») лучшим из представленных на конкурс, среди которых были произведения японских, корейских и филиппинских авторов."
3,"Заявки на участие в премии могут присылать те азиатские авторы, творчество которых уже переведено на английский язык, но перевод ещё не опубликован."
4,"Лауреату премии достаётся денежный приз в размере 10 тыс."
5,"долларов."
6,"The Boat to Redemption повествует о жизни номенклатурщика из Компартии Китая, долгое время выдававшего себя за потомка героя революции, обречённого на вечное скитание после раскрытия лжи."
7,"В книге отображена переоценка ценностей человеком, который в одночасье лишился всех привилегий."
8,"Су Тун знаком российским читателям по роману «Последний император»."
9,"А повесть этого писателя «Жена и наложницы» стала основной сценария к картине «Подними красный фонарь»."
10,"Напомним, премия The Man Asian Literary Prize вручается только третий год."
11,"В 2007 году лауреатом «азиатского Букера» назван китайский писатель Цзян Ронг с произведением «Волчий тотем», в 2008 году приз достался филиппинцу Мигелю Сихуко за роман Ilustrado."
