"sent_pos","source"
0,"Уникальный шанс для начинающих драматургов Оргкомитет премии New Baltic Drama начинает приём заявок на международный конкурс пьес."
1,"Городской театр Турку (Финляндия), Союз драматургов Финляндии, Рикстеатерн (Швеция), фонд «Таллинн 2011» (Эстония), театр-фестиваль «Балтийский дом» (Санкт-Петербург) и Центр им."
2,"Вс."
3,"Мейерхольда (Москва) объявляют о начале приёма драматических произведений для участия в ежегодном конкурсе New Baltic Drama 2011."
4,"Главная цель этого международного конкурса пьес — творческий обмен пьесами и театральными идеями в Балтийском регионе."
5,"Оргкомитет премии New Baltic Drama 2011 в этом году объявил общую тему конкурса — Балтийское море."
6,"Однако каждое государство, участвующее в мероприятии, вправе выбрать свой подзаголовок."
7,"Россия выбрала направление «Вера в современном обществе»."
8,"Для участия в конкурсе New Baltic Drama 2011 необходимо до 31 декабря 2010 года представить заявку, в которую включены следующие документы и материалы: фабула будущей пьесы (не более 5 стр."
9,"), характеристики основных действующих лиц, подробно написанные две сцены будущей пьесы, а также авторский рассказ-размышление на тему пьесы (до 2 стр.)."
10,"Общий объём заявки не должен превышать 20 страниц."
11,"Российское жюри отберёт 5 лучших заявок и представит их международному оргкомитету."
12,"Победители должны будут написать пьесы к концу августа 2010 года."
13,"Произведения, отмеченные общим жюри конкурса, будут переведены и представлены в одном из театров Эстонии, России, Финляндии или Швеции в виде спектаклей."
14,"О том, что думает о современном театральном искусстве и драматургии главный режиссёр театра «Школа современной пьесы» Иосиф Райхельгауз, читайте в статье «История болезни»."
