"sent_pos","source"
0,"Северо-восточная часть США с воскресенья оказалась в зоне повышенной температуры воздуха, прогнозируемый в ближайшее время прогрев воздуха составляет более 37 градусов Цельсия."
1,"Национальная служба погоды США издала предупреждение о сильной жаре на большей части восточного побережья, а также в некоторых штатах в глубине континента, ожидаемая температура достигает 39 градусов."
2,"При этом расчеты с учетом влажности указывают на возможность установления еще больших температур, так, в городе Нью-Йорк температура может превысить 41 градус."
3,"Wikinews приводит слова метеоролога Брайана Корти из Мэриленда, который говорит, что ""горячий воздух сидит на нас сверху и в ближайшие дни смещаться не собирается"", однако затем намечается прибытие более холодного воздуха с Атлантического океана."
4,"Представители властей предупредили о связанных с жарой опасностях, в предупреждении службы погоды говорится: ""Проверьте пожилых родственников и соседей."
5,"Преподаватели, тренеры и воспитатели должны наблюдать за признаками тепловых ударов и сердечных приступов."
6,"Будет так жарко, что погода может повлиять на каждого вне зависимости от возраста и состояния здоровья."
7,"Пожалуйста, отложите занятия и работы, связанные с большой активностью""."
8,"Энергетические компании также выразили обеспокоенность ситуацией."
9,"Нью-йоркская Consolidated Edison сообщила о том, что несколько сотен людей оказались во вторник утром без электроснабжения."
10,"В Филадельфии в понедельник без света оказались около 8 тысяч человек, сообщается о возможности последующих аварий."
11,"Напомним, в России уже около месяца во многих регионах также стоит довольно жаркая погода."
