"sent_pos","source"
0,"Надвигающиеся выборы столкнули лбами новоиспеченных крымских единороссов Секретарь отделения призывает голосовать за партийный список, но против одномандатников, за которыми стоит бывший ""народный губернатор"" Чалый."
1,"Перед выборами 14 сентября, первыми для сформировавшихся после присоединения полуострова к России региональных отделений российских партий, члены ""Единой России"" развернули агитацию друг против друга, пишет NEWSru.com."
2,"Конфликт между бывшим ""народным мэром"" Севастополя Алексеем Чалым и и.о. губернатора Сергеем Меняйло, чуть поутихший под нажимом Кремля, вспыхнул с новой силой."
3,"За несколько дней до выборов 14 сентября секретарь отделения ""Единой России"" Виктор Оганесян призвал избирателей голосовать за партийный список, но против кандидатов от партии в одномандатных округах, пишет ""Коммерсант""."
4,"По словам Оганесяна, одномандатники - это либо родственники Алексея Чалого, либо ""люди, которые находятся у него на содержании""."
5,"С их помощью, полагает секретарь отделения, бывший ""народный мэр"" собирается стать председателем Заксобрания и развернуть борьбу с Меняйло."
6,"Тогда, предупреждает Оганесян, прежние ""войны"" во власти ""покажутся детскими разборками"", поскольку уже теперь Чалый ""шантажирует руководство города и даже страны""."
7,"В августе Чалый выступил с видеообращением к жителям Севастополя, в котором попросил прощения за то, что подвел их, отказавшись от поста губернатора, в результате чего к власти в городе пришли ""люди, обладающие редким сочетанием двух качеств: некомпетентности и чванства""."
8,"В свое время Чалый сам рекомендовал президенту РФ Владимиру Путину назначить Меняйло на свое место, и теперь и.о. губернатора воспринял обвинения как упреки в свой адрес."
9,"Тогда политологи предположили, что на демарш бывшего ""народного губернатора"", возглавляющего ныне Агентство стратегического развития, подтолкнули невключение его в список кандидатов в губернаторы и недостаточное внимание Меняйло к разработанному им плану развития города."
10,"Позже Чалый и Меняйло, вероятно, под нажимом Кремля, согласились отложить свои разбирательства до окончания выборов."
11,"Теперь, как пишет «Ъ», Алексей Чалый вспомнил, что он не является членом ""Единой России"", а ""лишь возглавляет ее список на выборах""."
12,"При этом, по его словам, никаких разногласий с Виктором Оганесяном у него не было."
13,"В свою очередь секретарь отделения партии утверждает, что подконтрольные Чалому СМИ обвиняют его подчиненных, директоров школ и заведующих детсадами в коррупции."
14,"Крымская выборная компания во многом является парадоксальной."
15,"Формально для крымчан в ней все новое - число депутатов, названия партий и делегирующий свой рейтинг Путин."
16,"При этом элита у власти в Крыму остается старая."
17,"""Конечно, у избирателя есть и запрос на смену региональной элиты."
18,"Но здесь его ждет разочарование: бюллетени заполнены в основном старыми фамилиями."
19,"Люди из Партии регионов стали людьми из ""Единой России"", а кому не хватило места в списке, пошли в КПРФ, ЛДПР, ""Справедливую Россию"" и так далее."
20,"Это логично, потому что изменение в политической судьбе Крыма было произведено вежливыми людьми снаружи, без какой-либо новой местной политической силы."
21,"И новая партийная сетка просто механически наложена сверху на старые отношения и группы интересов"", - говорится в статье, посвященной предстоящим выборам в Крыму."
