"sent_pos","source"
0,"В пяти километрах от впадения в Неву 3-4 июня 2010 г. произошел «залповый сброс» (вероятно, несколько сот литров старой краски) через несанкционированный коллектор ядовитого вещества."
1,"Петербургские экологи обнаружили жёлтые пятна и большое количество дохлой рыбы в реке Славянка."
2,"Они требуют привлечь к уголовной ответственности лиц, виновных в загрязнении реки Славянки."
3,"Рабочая группа, включающая ГУ МЧС России по Санкт-Петербургу, была создана после того, как экологи сообщили о сбросе токсичных отходов в Славянку и массовой гибели рыбы."
4,"Эта группа и Южная водозаборная станция ГУП «Водоканал» утверждают, что 5 июня ни токсичных веществ, ни мёртвой рыбы в устье Невы (которое находится в 4-5 км от коллектора) они не нашли: «В устье реки Славянки был проведен рейд по поиску масляных пятен на воде."
5,"Таковых не обнаружилось, как не было визуально зафиксировано и мертвой рыбы."
6,"Ниже устья реки Славянки находится южная водозаборная станция „Водоканала“, на которой производятся пробы воды не менее четырех раз в сутки."
7,"Ни в одной из проб отклонений не было выявлено»."
8,"— Татьяна Скригонюк, заместитель начальника пресс-службы МЧС по Санкт-Петербургу и Ленобласти Представители Гринпис, сотрудники Росприроднадзора и Рыбохраны накануне (4 июня) целый день проводили рейд по Славянке вместе со съёмочной группой."
9,"Экологи взяли анализы, которые показали, что загрязнение уже зафиксировано в водах Невы."
10,"Речная экосистема понесла очень большой урон."
11,"Погибло примерно нескольких тысяч взрослых рыб, очень много мальков, икры, погибла вся кормовая база, т.е."
12,"нечем питаться будет оставшейся рыбе."
13,"Местные власти не называют происшествие ни чрезвычайным, ни экологическим."
14,"В ночь с 20 на 21 июля в приток Невы реку Славянку опять были слиты отходы лакокрасочного производства."
15,"Об этом активистам Гринпис сообщили жители поселка Петро-Славянка."
16,"Это уже третий ночной сброс отходов в реку за последние два месяца."
17,"Остаётся неизвестным даже Росприроднадзору, какому предприятию принадлежит коллектор, через который были осуществлены сбросы ядовитых веществ в реку Славянку."
18,"Все сбросы осуществлялись через один и тот же коллектор, предположительно идущий из промзоны «Рыбацкое»."
19,"Инициировано административное расследование."
20,"Ядовитая смесь находится на экспертизе."
