"sent_pos","source"
0,"В Москве банда молодых националистов до смерти избила международного мастера по шахматам Сергея Николаева."
1,"Милиция считает, что убийство совершено из националистических побуждений."
2,"При обыске задержанных подозреваемых были найдены брошюры с экстремистским содержанием."
3,"Происшествие случилось в Москве, в районе Воронцовского парка, на улице архитектора Власова после футбольного матча."
4,"Сергей Николаев был атакован девятью молодыми людьми."
5,"Николаев был зверски избит бейсбольными битами и кастетами."
6,"От полученных травм Николаев скончался."
7,"В это же время были в этом же районе были избиты еще несколько человек не русской внешности."
8,"Международный мастер по шахматам Сергей Николаев был убит за свою якутскую внешность."
9,"Нападавшие были одеты в черные пальто, под которыми прятались орудия убийства."
10,"Такая одежда характерна для банд расистов."
11,"Нападавшие, возраст которых от 14 до 16 лет, скрылись с места преступления."
12,"После футбольного матча, несколько молодых людей прохаживались по улице и нападали на прохожих, которые не были похожи на этнических русских."
13,"Несмотря на многочисленных свидетелей, никто не пытался им противостоять, и никто в течение 30 минут не вызывал милицию."
14,"Константин Чернобаев, свидетель, говорит: «Я думаю, что это были скинхэды."
15,"После нападения, они разделились на две группы."
16,"Первая группа скрылась, а вторая слилась с более многочисленной компанией скинхэдов."
17,"В этой компании многие имели националистические символику»."
18,"Милиция начала уголовное расследование."
19,"Сергей Николаев (27.09.1961 - 20.10.2007) Сергей Николаев был чемпионом Якутии по шахматам в 1981, 1982, 1983 годах."
20,"В 1983 году он стал мастером спорта СССР по шахматам."
21,"В 1989 году Сергей Николаев первым из якутов достиг звания мастера спорта международного класса."
22,"Мы не имеем фотографии Сергея Николаева."
23,"Мы будет очень благодарны тому, кто сможет предоставить нам такую фотографию."
