"sent_pos","source"
0,"Google Inside Альянс Google и Intel изменит ландшафт компьютерной индустрии По имеющейся информации, корпорация Intel готовится к производству нетбуков — легких и недорогих ноутбуков, предназначенных прежде всего для пользования интернетом, — на базе Android, операционной системы от Google."
1,"Не исключено, что в недалеком будущем словосочетание «Google-совместимый нетбук» может стать таким же привычным, как наклейка «Intel inside»."
2,"2008 год для всей компьютерной индустрии во многом стал переходным."
3,"Дело не в кризисе — они случаются регулярно, пусть и не такие грандиозные."
4,"Новые типы компьютерной техники становятся массовым продуктом значительно реже."
5,"Когда-то таким массовым продуктом стал ПК — персональный десктоп, внушительных размеров ящик с не менее внушительным дисплеем."
6,"Позже таким же массовым продуктом стал ноутбук."
7,"В прошлом году произошло две значимых перемены на массовом компьютерном рынке: во-первых, продажи ноутбуков впервые превысили продажи десктопов (настольным компьютером постепенно становится ноутбук), а во-вторых, быстро вышел на рынок и стал массовым класс новых устройств — нетбуков."
8,"Чисто формально нетбук — это тот же ноутбук, только легче (до 1,5 кг), компактнее (чтобы уместиться в дамскую сумочку, его экранчик не должен быть больше 10—11 дюймов) и дешевле (как правило, не дороже 400 долларов)."
9,"При таких размерах и начинке эта «детская» машинка не претендует больше чем на способность выйти в Сеть и использовать онлайновые сервисы."
10,"Ну то есть запустить на ней Vista можно (и на некоторых нетбуках она даже предустанавливается), и даже MS Office на нее можно поставить, и, в сущности, какая-нибудь программа от Adobe на нетбуке запустится."
11,"Когда-нибудь."
12,"Если подождать."
13,"Только зачем?"
14,"Для работы, очевидно, пока еще больше пригодится обычный ноутбук, а нетбук — дешевая и необременительная по весу машина для не очень требовательной к ресурсам компьютера работе в Сети."
15,"Спросу на нетбуки не помешал и финансовый кризис."
16,"Более того, он, напротив, привлек к нетбуку как неплохому рождественскому подарку внимание экономных пользователей, которыми из-за финансовых потрясений стали большинство потенциальных покупателей компьютерной техники."
17,"По статистике крупнейшего американского онлайнового магазина Amazon, нетбуки занимали восемь мест в первой десятке самых популярных товаров в категории компьютерной техники."
18,"И еще пять мест во второй десятке."
19,"На фоне такого бума на рынке нетбуков уже отметились или планируют выйти на него практически все крупные производители ноутбуков."
20,"Особую радость рост продаж нетбуков доставляет Intel."
21,"Это и понятно: ее процессор Atom де-факто стал стандартом сборщиков нетбуков."
22,"Однако это еще не вся радость и для Intel, и для производителей ноутбуков и нетбуков: судя по характеру продаж, нетбуки не конкурируют за кошелек покупателей с ноутбуками."
23,"Они слишком дешевы и слишком слабы для этого."
24,"Однако растущий спрос на них очевиден."
25,"На это обстоятельство обратил внимание Пол Отеллини, глава Intel, комментируя печальные для корпорации итоги четвертого квартала 2008 года."
26,"Финансовый кризис для Intel действительно выразился в резком падении дохода, почти на 90% в сравнении с аналогичным периодом 2007 года."
27,"При этом, однако, продажи процессоров для нетбуков выросли на 50%."
28,"Учитывая это обстоятельство, появившиеся в конце января в авторитетном техноблоге Venture Beat слухи о том, что Intel серьезно готовится к массовому производству нетбуков, выглядят довольно убедительно."
29,"Изюминка этих слухов, впрочем, в другом: по мнению автора блога, программной платформой для этих нетбуков будет Android, операционная системы Google для мобильных устройств, а сами машинки появятся на рынке, возможно, уже в нынешнем году."
30,"Слухи, долгое время гулявшие по IT-индустрии о том, что Google так-таки выпустит свою собственную операционную систему для персональных компьютеров (GoogleOS), кажется, получают новую жизнь."
31,"Android — это программная среда (операционная система, драйверы и рабочие приложения) на основе ОС Linux для мобильных телефонов, разработка которой началась в прошлом году по инициативе Google и при поддержке организованного ей Open Handest Alliance, к которому присоединились многие крупные операторы связи, производители программ и начинки для телефонов, а главное — крупнейшие производители самих телефонов HTC, LG Electronics, Motorola и Samsung (а совсем недавно еще и Sony Ericsson)."
32,"Несмотря на то что Android — это операционная система прежде всего для смартфонов, ее ядро базируется на открытой операционной системе Linux, которая способна работать практически на всех видах компьютерных устройств."
33,"Это значит, что и Android может быть портирован на самые разнообразные устройства, даже на медиаплееры."
34,"В том числе и на нетбуки."
35,"В сущности, энтузиасты уже попытались это сделать, установив Android на нетбук Asus Eee PC 1000H."
36,"Android может оказаться оптимальной альтернативой для тех пользователей, кто не захочет устанавливать на свою маленькую машинку какого-нибудь тяжеловеса типа Vista, или для тех, кого устроит ноутбук с интерфейсом, который не будет сложнее его смартфона."
37,"Обычному пользователю важнее программы, которые способно выполнять устройство, а еще точнее — функции, которые оно способно осуществлять."
38,"Это как раз и должна обеспечить платформа Android и онлайновый магазин-склад программ Android Market, запущенный Google по образцу онлайнового App Store, открытого Apple для владельцев iPhone."
39,"У Android — замечание это, впрочем, не очень актуально для российских пользователей [поставим здесь :)] — есть еще одно важное для нетбука свойство."
40,"Он бесплатен."
41,"И для потребителя, и для производителя."
42,"Может быть, в цене обычного ноутбука добавка стоящей каких-то денег ОС и не столь принципиальна (не для Microsoft, конечно), но даже небольшое увеличение (или уменьшение) стоимости нетбука весьма критично для его позиционирования: производители нетбуков дороже 400 долларов уже должны как-то оправдываться."
43,"В свое время из связки Microsoft и Intel появился просуществовавший долгие годы стандарт персонального компьютера."
44,"Производителям других процессоров нужно было вечно доказывать, что они не хуже и совместимы с ОС от Microsoft (такова была судьба AMD), а производителям других операционных систем нужно было стараться убедить пользователя, что их система «встанет» на его ПК с интеловским процессором внутри."
45,"Не исключено, что из возможного альянса Google и Intel может получиться аналогичный стандарт, только уже для нетбука."
