"sent_pos","source"
0,"Забивание камнями По сообщению правозащитной организации «Международная амнистия» (Amnesty International), в Иране продолжают применять казнь в виде забивания камнями."
1,"Хотя, ещё в 2002 году руководство Ирана обещало не применять такой метод казни."
2,"Большинство казненных забиванием камнями — женщины."
3,"При этом женщин казнили за деяние, которые в других странах вообще не наказуемо, а именно — за развод."
4,"Женщины в Иране подвергаются сильной дискриминации."
5,"Для женщины добиться развода очень трудно."
6,"Высказывание женщины перед судом оценивается в половину от высказывания мужчины."
7,"Кроме того, свидетельство женщины признается только в том случае, если оно подтверждено свидетельствами двух мужчин."
8,"«Международная амнистия» призывает власти Ирана окончательно отказаться от таких казней и остановить уже назначенные казни."
9,"Казнь забивание камнями — особо жестокая казнь."
10,"«Международная амнистия» ссылается на уголовный кодекс Ирана, в котором записано, что при казни следует использовать не очень большие камни, чтобы жертва не могла бы быть убита одним или двумя ударами."
11,"При приведении в исполнение казни, мужчины закапываются в землю до уровня бедер, а женщины до нижнего уровня груди."
12,"Затем, в присутствии судьи, свидетелей и любопытных, жертва забрасывается камнями."
